period_date,year,quarter,year_quarter,mx_state,mx_municipality,remittances_musd
2023-01-01,2023,1,2023Q1,Tlaxcala,Acuamanala De Miguel Hidalgo,0.002968
2023-01-01,2023,1,2023Q1,Tlaxcala,Amaxac De Guerrero,0.003386
2023-01-01,2023,1,2023Q1,Tlaxcala,Apetatitlan De Antonio Carvajal,0.077105
2023-01-01,2023,1,2023Q1,Tlaxcala,Apizaco,23.394021
2023-01-01,2023,1,2023Q1,Tlaxcala,Atlangatepec,1.15e-4
2023-01-01,2023,1,2023Q1,Tlaxcala,Atltzayanca,6.7e-4
2023-01-01,2023,1,2023Q1,Tlaxcala,Benito Juarez,9.4e-5
2023-01-01,2023,1,2023Q1,Tlaxcala,Calpulalpan,3.993992
2023-01-01,2023,1,2023Q1,Tlaxcala,Chiautempan,10.835734
2023-01-01,2023,1,2023Q1,Tlaxcala,Contla De Juan Cuamatzi,0.842182
2023-01-01,2023,1,2023Q1,Tlaxcala,Cuapiaxtla,0.002252
2023-01-01,2023,1,2023Q1,Tlaxcala,Cuaxomulco,0
2023-01-01,2023,1,2023Q1,Tlaxcala,El Carmen Tequexquitla,0.799688
2023-01-01,2023,1,2023Q1,Tlaxcala,Emiliano Zapata,0
2023-01-01,2023,1,2023Q1,Tlaxcala,Espanita,0
2023-01-01,2023,1,2023Q1,Tlaxcala,Huamantla,5.251628
2023-01-01,2023,1,2023Q1,Tlaxcala,Hueyotlipan,0.019496
2023-01-01,2023,1,2023Q1,Tlaxcala,Ixtacuixtla De Mariano Matamoros,0.014377
2023-01-01,2023,1,2023Q1,Tlaxcala,Ixtenco,5.96e-4
2023-01-01,2023,1,2023Q1,Tlaxcala,La Magdalena Tlaltelulco,0.005895
2023-01-01,2023,1,2023Q1,Tlaxcala,Lazaro Cardenas,6.24e-4
2023-01-01,2023,1,2023Q1,Tlaxcala,Mazatecochco De Jose Maria Morelos,0
2023-01-01,2023,1,2023Q1,Tlaxcala,Munoz De Domingo Arenas,0.010924
2023-01-01,2023,1,2023Q1,Tlaxcala,Nanacamilpa De Mariano Arista,3.265485
2023-01-01,2023,1,2023Q1,Tlaxcala,Nativitas,1.646301
2023-01-01,2023,1,2023Q1,Tlaxcala,Panotla,0.016549
2023-01-01,2023,1,2023Q1,Tlaxcala,Papalotla De Xicohtencatl,0.28862
2023-01-01,2023,1,2023Q1,Tlaxcala,San Damian Texoloc,0
2023-01-01,2023,1,2023Q1,Tlaxcala,San Francisco Tetlanohcan,0
2023-01-01,2023,1,2023Q1,Tlaxcala,San Jeronimo Zacualpan,0.003559
2023-01-01,2023,1,2023Q1,Tlaxcala,San Jose Teacalco,0
2023-01-01,2023,1,2023Q1,Tlaxcala,San Juan Huactzinco,0.001029
2023-01-01,2023,1,2023Q1,Tlaxcala,San Lorenzo Axocomanitla,0
2023-01-01,2023,1,2023Q1,Tlaxcala,San Lucas Tecopilco,0.0016
2023-01-01,2023,1,2023Q1,Tlaxcala,San Pablo Del Monte,2.202859
2023-01-01,2023,1,2023Q1,Tlaxcala,Sanctorum De Lazaro Cardenas,0
2023-01-01,2023,1,2023Q1,Tlaxcala,Santa Ana Nopalucan,0.001853
2023-01-01,2023,1,2023Q1,Tlaxcala,Santa Apolonia Teacalco,0
2023-01-01,2023,1,2023Q1,Tlaxcala,Santa Catarina Ayometla,0.119926
2023-01-01,2023,1,2023Q1,Tlaxcala,Santa Cruz Quilehtla,0.001357
2023-01-01,2023,1,2023Q1,Tlaxcala,Santa Cruz Tlaxcala,0.005239
2023-01-01,2023,1,2023Q1,Tlaxcala,Santa Isabel Xiloxoxtla,0
2023-01-01,2023,1,2023Q1,Tlaxcala,Tenancingo,0.003721
2023-01-01,2023,1,2023Q1,Tlaxcala,Teolocholco,4.097836
2023-01-01,2023,1,2023Q1,Tlaxcala,Tepetitla De Lardizabal,0.003634
2023-01-01,2023,1,2023Q1,Tlaxcala,Tepeyanco,0.001596
2023-01-01,2023,1,2023Q1,Tlaxcala,Terrenate,0
2023-01-01,2023,1,2023Q1,Tlaxcala,Tetla De La Solidaridad,0.00536
2023-01-01,2023,1,2023Q1,Tlaxcala,Tetlatlahuca,0
2023-01-01,2023,1,2023Q1,Tlaxcala,Tlaxcala,11.855807
2023-01-01,2023,1,2023Q1,Tlaxcala,Tlaxco,6.444821
2023-01-01,2023,1,2023Q1,Tlaxcala,Tocatlan,2.54e-4
2023-01-01,2023,1,2023Q1,Tlaxcala,Totolac,0.00805
2023-01-01,2023,1,2023Q1,Tlaxcala,Tzompantepec,0.006457
2023-01-01,2023,1,2023Q1,Tlaxcala,Xaloztoc,0.010357
2023-01-01,2023,1,2023Q1,Tlaxcala,Xaltocan,0.002351
2023-01-01,2023,1,2023Q1,Tlaxcala,Xicohtzinco,0.004195
2023-01-01,2023,1,2023Q1,Tlaxcala,Yauhquemehcan,0.186139
2023-01-01,2023,1,2023Q1,Tlaxcala,Zacatelco,9.96661
2023-01-01,2023,1,2023Q1,Tlaxcala,Ziltlaltepec De Trinidad Sanchez Santos,0
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Acajete,4.72e-4
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Acatlan,0
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Acayucan,12.226453
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Actopan,3.617369
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Acula,0.004982
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Acultzingo,7.14e-4
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Agua Dulce,0.927391
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Alamo Temapache,8.208984
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Alpatlahuac,0
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Alto Lucero De Gutierrez Barrios,6.934282
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Altotonga,5.235519
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Alvarado,1.159271
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Amatitlan,0.00148
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Amatlan De Los Reyes,1.159906
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Angel R. Cabada,0.835307
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Apazapan,0
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Aquila,0
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Astacinga,0.338598
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Atlahuilco,0.061614
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Atoyac,0.101346
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Atzacan,0.010973
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Atzalan,6.02626
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Ayahualulco,0.004831
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Banderilla,0.242409
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Benito Juarez,0.205546
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Boca Del Rio,6.556511
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Calcahualco,0
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Camaron De Tejeda,0
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Camerino Z. Mendoza,0.526332
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Carlos A. Carrillo,0.042809
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Carrillo Puerto,0
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Castillo De Teayo,0.005954
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Catemaco,4.610293
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Cazones De Herrera,1.21573
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Cerro Azul,0.766758
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Chacaltianguis,0.060963
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Chalma,0
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Chiconamel,0
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Chiconquiaco,0
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Chicontepec,2.842027
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Chinameca,0.065927
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Chinampa De Gorostiza,1.21e-4
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Chocaman,0.018439
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Chontla,0
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Chumatlan,0.004428
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Citlaltepetl,0.074389
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Coacoatzintla,0.052988
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Coahuitlan,0
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Coatepec,6.500526
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Coatzacoalcos,9.858844
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Coatzintla,0.19123
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Coetzala,0
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Colipa,0.011006
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Comapa,0.0025959999999999998
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Cordoba,24.780566
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Cosamaloapan De Carpio,3.903832
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Cosautlan De Carvajal,2.776115
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Coscomatepec,14.983429
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Cosoleacaque,0.629066
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Cotaxtla,2.062482
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Coxquihui,0.008245
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Coyutla,12.363216
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Cuichapa,0.211802
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Cuitlahuac,8.397053
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,El Higo,1.289639
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Emiliano Zapata,0.270945
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Espinal,0.766562
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Filomeno Mata,2.436935
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Fortin,2.642781
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Gutierrez Zamora,2.919983
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Hidalgotitlan,1.731936
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Huatusco,12.784044
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Huayacocotla,3.935062
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Hueyapan De Ocampo,0.438477
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Huiloapan De Cuauhtemoc,0
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Ignacio De La Llave,2.488324
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Ilamatlan,0.347706
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Isla,2.444978
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Ixcatepec,0
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Ixhuacan De Los Reyes,0
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Ixhuatlan De Madero,0.625585
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Ixhuatlan Del Cafe,0.211628
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Ixhuatlan Del Sureste,0.01823
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Ixhuatlancillo,0
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Ixmatlahuacan,1.07e-4
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Ixtaczoquitlan,0.352777
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Jalacingo,2.285325
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Jalcomulco,0
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Jaltipan,1.149881
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Jamapa,1.436494
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Jesus Carranza,7.01374
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Jilotepec,0
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Jose Azueta,1.555279
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Juan Rodriguez Clara,1.853865
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Juchique De Ferrer,1.979035
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,La Antigua,7.387157
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,La Perla,0.037425
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Landero Y Coss,0
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Las Choapas,13.523509
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Las Minas,0
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Las Vigas De Ramirez,1.062446
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Lerdo De Tejada,1.986703
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Los Reyes,0
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Magdalena,0
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Maltrata,2.615026
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Manlio Fabio Altamirano,0.006788
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Mariano Escobedo,0.155345
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Martinez De La Torre,19.878838
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Mecatlan,0
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Mecayapan,0.051631
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Medellin De Bravo,1.660924
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Miahuatlan,7.04e-4
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Minatitlan,10.314301
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Misantla,10.885915
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Mixtla De Altamirano,0.010386
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Moloacan,1.118575
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Nanchital De Lazaro Cardenas Del Rio,0.934329
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Naolinco,5.10594
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Naranjal,2.94e-4
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Naranjos Amatlan,0.996913
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Nautla,0.013962
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Nogales,5.904984
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Oluta,1.611131
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Omealca,0.940793
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Orizaba,40.082917
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Otatitlan,0.149235
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Oteapan,7.44e-4
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Ozuluama De Mascarenas,0.282835
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Pajapan,0.023419
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Panuco,4.430398
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Papantla,6.767675
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Paso De Ovejas,1.525552
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Paso Del Macho,4.955849
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Perote,5.603491
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Platon Sanchez,0.115071
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Playa Vicente,15.111591
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Poza Rica De Hidalgo,13.504635
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Pueblo Viejo,0.205951
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Puente Nacional,0.001062
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Rafael Delgado,0
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Rafael Lucio,0
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Rio Blanco,0.967562
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Saltabarranca,0.001953
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,San Andres Tenejapan,0
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,San Andres Tuxtla,31.997929
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,San Juan Evangelista,0.371949
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,San Rafael,3.442566
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Santiago Sochiapan,0.245913
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Santiago Tuxtla,1.823687
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Sayula De Aleman,0.065872
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Sochiapa,0.068486
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Soconusco,2.4e-5
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Soledad Atzompa,0.01592
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Soledad De Doblado,3.25198
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Soteapan,0.220864
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Tamalin,1.9e-5
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Tamiahua,0.534589
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Tampico Alto,0.035489
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Tancoco,0
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Tantima,0
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Tantoyuca,1.592954
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Tatahuicapan De Juarez,0.009154
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Tatatila,0
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Tecolutla,0.005432
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Tehuipango,0.067492
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Tempoal,1.946858
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Tenampa,0
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Tenochtitlan,0
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Teocelo,0.076151
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Tepatlaxco,0
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Tepetlan,0
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Tepetzintla,0.005042
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Tequila,0.005263
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Texcatepec,0
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Texhuacan,0.010161
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Texistepec,0.968376
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Tezonapa,4.313018
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Tierra Blanca,9.837049
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Tihuatlan,1.64908
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Tlachichilco,0.717726
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Tlacojalpan,0.013558
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Tlacolulan,0
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Tlacotalpan,0.163712
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Tlacotepec De Mejia,0
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Tlalixcoyan,2.277306
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Tlalnelhuayocan,0
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Tlaltetela,0.01787
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Tlapacoyan,9.527373
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Tlaquilpa,0
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Tlilapan,8.24e-4
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Tomatlan,0.015287
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Tonayan,0
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Totutla,0.04608
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Tres Valles,1.821678
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Tuxpan,5.679388
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Tuxtilla,0
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Ursulo Galvan,0.202021
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Uxpanapa,0.510482
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Vega De Alatorre,4.425158
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Veracruz,31.090116
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Villa Aldama,0.010789
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Xalapa,38.019416
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Xico,0.225864
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Xoxocotla,0.128473
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Yanga,4.412988
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Yecuatla,0.004375
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Zacualpan,0.021799
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Zaragoza,0
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Zentla,0.012694
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Zongolica,13.235704
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Zontecomatlan De Lopez Y Fuentes,0.704816
2023-01-01,2023,1,2023Q1,Veracruz De Ignacio De La Llave,Zozocolco De Hidalgo,0.108174
2023-01-01,2023,1,2023Q1,Yucatan,Abala,0
2023-01-01,2023,1,2023Q1,Yucatan,Acanceh,0.25972
2023-01-01,2023,1,2023Q1,Yucatan,Akil,0.306816
2023-01-01,2023,1,2023Q1,Yucatan,Baca,0.001566
2023-01-01,2023,1,2023Q1,Yucatan,Bokoba,0
2023-01-01,2023,1,2023Q1,Yucatan,Buctzotz,2.121102
2023-01-01,2023,1,2023Q1,Yucatan,Cacalchen,0.002679
2023-01-01,2023,1,2023Q1,Yucatan,Calotmul,0
2023-01-01,2023,1,2023Q1,Yucatan,Cansahcab,0.009174
2023-01-01,2023,1,2023Q1,Yucatan,Cantamayec,0
2023-01-01,2023,1,2023Q1,Yucatan,Celestun,0.020901
2023-01-01,2023,1,2023Q1,Yucatan,Cenotillo,2.160296
2023-01-01,2023,1,2023Q1,Yucatan,Chacsinkin,0
2023-01-01,2023,1,2023Q1,Yucatan,Chankom,0
2023-01-01,2023,1,2023Q1,Yucatan,Chapab,0
2023-01-01,2023,1,2023Q1,Yucatan,Chemax,0.098132
2023-01-01,2023,1,2023Q1,Yucatan,Chichimila,0
2023-01-01,2023,1,2023Q1,Yucatan,Chicxulub Pueblo,0
2023-01-01,2023,1,2023Q1,Yucatan,Chikindzonot,0
2023-01-01,2023,1,2023Q1,Yucatan,Chochola,0
2023-01-01,2023,1,2023Q1,Yucatan,Chumayel,0
2023-01-01,2023,1,2023Q1,Yucatan,Conkal,0.277943
2023-01-01,2023,1,2023Q1,Yucatan,Cuncunul,0
2023-01-01,2023,1,2023Q1,Yucatan,Cuzama,0.00634
2023-01-01,2023,1,2023Q1,Yucatan,Dzan,0
2023-01-01,2023,1,2023Q1,Yucatan,Dzemul,1.8e-4
2023-01-01,2023,1,2023Q1,Yucatan,Dzidzantun,0.341837
2023-01-01,2023,1,2023Q1,Yucatan,Dzilam De Bravo,0.003326
2023-01-01,2023,1,2023Q1,Yucatan,Dzilam Gonzalez,0.004716
2023-01-01,2023,1,2023Q1,Yucatan,Dzitas,0
2023-01-01,2023,1,2023Q1,Yucatan,Dzoncauich,0
2023-01-01,2023,1,2023Q1,Yucatan,Espita,0.04229
2023-01-01,2023,1,2023Q1,Yucatan,Halacho,0.028705
2023-01-01,2023,1,2023Q1,Yucatan,Hocaba,0
2023-01-01,2023,1,2023Q1,Yucatan,Hoctun,0.118069
2023-01-01,2023,1,2023Q1,Yucatan,Homun,0
2023-01-01,2023,1,2023Q1,Yucatan,Huhi,0.001524
2023-01-01,2023,1,2023Q1,Yucatan,Hunucma,1.976641
2023-01-01,2023,1,2023Q1,Yucatan,Ixil,0
