mx_state,mx_municipality,validation_status,resolution,official_state,official_municipality,candidate_count,candidate_states,drop_reason
Coahuila De Zaragoza,Escobedo,resolved,exact_same_state,Coahuila De Zaragoza,Escobedo,1,Coahuila De Zaragoza,NA
Coahuila De Zaragoza,Francisco I. Madero,resolved,exact_same_state,Coahuila De Zaragoza,Francisco I. Madero,2,Coahuila De Zaragoza | Hidalgo,NA
Coahuila De Zaragoza,Frontera,resolved,exact_same_state,Coahuila De Zaragoza,Frontera,1,Coahuila De Zaragoza,NA
Coahuila De Zaragoza,General Cepeda,resolved,exact_same_state,Coahuila De Zaragoza,General Cepeda,1,Coahuila De Zaragoza,NA
Coahuila De Zaragoza,Guerrero,resolved,exact_same_state,Coahuila De Zaragoza,Guerrero,3,Chihuahua | Coahuila De Zaragoza | Tamaulipas,NA
Coahuila De Zaragoza,Hidalgo,resolved,exact_same_state,Coahuila De Zaragoza,Hidalgo,5,Coahuila De Zaragoza | Durango | Michoacan De Ocampo | Nuevo Leon | Tamaulipas,NA
Coahuila De Zaragoza,Jimenez,resolved,exact_same_state,Coahuila De Zaragoza,Jimenez,4,Chihuahua | Coahuila De Zaragoza | Michoacan De Ocampo | Tamaulipas,NA
Coahuila De Zaragoza,Juarez,resolved,exact_same_state,Coahuila De Zaragoza,Juarez,5,Chiapas | Chihuahua | Coahuila De Zaragoza | Michoacan De Ocampo | Nuevo Leon,NA
Coahuila De Zaragoza,Lamadrid,resolved,exact_same_state,Coahuila De Zaragoza,Lamadrid,1,Coahuila De Zaragoza,NA
Coahuila De Zaragoza,Matamoros,resolved,exact_same_state,Coahuila De Zaragoza,Matamoros,3,Chihuahua | Coahuila De Zaragoza | Tamaulipas,NA
Coahuila De Zaragoza,Monclova,resolved,exact_same_state,Coahuila De Zaragoza,Monclova,1,Coahuila De Zaragoza,NA
Coahuila De Zaragoza,Morelos,resolved,exact_same_state,Coahuila De Zaragoza,Morelos,5,Chihuahua | Coahuila De Zaragoza | Estado De Mexico | Michoacan De Ocampo | Zacatecas,NA
Coahuila De Zaragoza,Muzquiz,resolved,exact_same_state,Coahuila De Zaragoza,Muzquiz,1,Coahuila De Zaragoza,NA
Coahuila De Zaragoza,Nadadores,resolved,exact_same_state,Coahuila De Zaragoza,Nadadores,1,Coahuila De Zaragoza,NA
Coahuila De Zaragoza,Nava,resolved,exact_same_state,Coahuila De Zaragoza,Nava,1,Coahuila De Zaragoza,NA
Coahuila De Zaragoza,Ocampo,resolved,exact_same_state,Coahuila De Zaragoza,Ocampo,6,Chihuahua | Coahuila De Zaragoza | Durango | Guanajuato | Michoacan De Ocampo | Tamaulipas,NA
Coahuila De Zaragoza,Parras,resolved,exact_same_state,Coahuila De Zaragoza,Parras,1,Coahuila De Zaragoza,NA
Coahuila De Zaragoza,Piedras Negras,resolved,exact_same_state,Coahuila De Zaragoza,Piedras Negras,1,Coahuila De Zaragoza,NA
Coahuila De Zaragoza,Progreso,resolved,exact_same_state,Coahuila De Zaragoza,Progreso,2,Coahuila De Zaragoza | Yucatan,NA
Coahuila De Zaragoza,Ramos Arizpe,resolved,exact_same_state,Coahuila De Zaragoza,Ramos Arizpe,1,Coahuila De Zaragoza,NA
Coahuila De Zaragoza,Sabinas,resolved,exact_same_state,Coahuila De Zaragoza,Sabinas,1,Coahuila De Zaragoza,NA
Coahuila De Zaragoza,Sacramento,resolved,exact_same_state,Coahuila De Zaragoza,Sacramento,1,Coahuila De Zaragoza,NA
Coahuila De Zaragoza,Saltillo,resolved,exact_same_state,Coahuila De Zaragoza,Saltillo,1,Coahuila De Zaragoza,NA
Coahuila De Zaragoza,San Buenaventura,resolved,exact_same_state,Coahuila De Zaragoza,San Buenaventura,1,Coahuila De Zaragoza,NA
Coahuila De Zaragoza,San Juan De Sabinas,resolved,exact_same_state,Coahuila De Zaragoza,San Juan De Sabinas,1,Coahuila De Zaragoza,NA
Coahuila De Zaragoza,San Pedro,resolved,exact_same_state,Coahuila De Zaragoza,San Pedro,1,Coahuila De Zaragoza,NA
Coahuila De Zaragoza,Sierra Mojada,resolved,exact_same_state,Coahuila De Zaragoza,Sierra Mojada,1,Coahuila De Zaragoza,NA
Coahuila De Zaragoza,Torreon,resolved,exact_same_state,Coahuila De Zaragoza,Torreon,1,Coahuila De Zaragoza,NA
Coahuila De Zaragoza,Viesca,resolved,exact_same_state,Coahuila De Zaragoza,Viesca,1,Coahuila De Zaragoza,NA
Coahuila De Zaragoza,Villa Union,resolved,exact_same_state,Coahuila De Zaragoza,Villa Union,1,Coahuila De Zaragoza,NA
Coahuila De Zaragoza,Zaragoza,resolved,exact_same_state,Coahuila De Zaragoza,Zaragoza,4,Coahuila De Zaragoza | Puebla | San Luis Potosi | Veracruz De Ignacio De La Llave,NA
Colima,Armeria,resolved,exact_same_state,Colima,Armeria,1,Colima,NA
Colima,Colima,resolved,exact_same_state,Colima,Colima,1,Colima,NA
Colima,Comala,resolved,exact_same_state,Colima,Comala,1,Colima,NA
Colima,Coquimatlan,resolved,exact_same_state,Colima,Coquimatlan,1,Colima,NA
Colima,Cuauhtemoc,resolved,exact_same_state,Colima,Cuauhtemoc,4,Chihuahua | Ciudad De Mexico | Colima | Zacatecas,NA
Colima,Ixtlahuacan,resolved,exact_same_state,Colima,Ixtlahuacan,1,Colima,NA
Colima,Manzanillo,resolved,exact_same_state,Colima,Manzanillo,1,Colima,NA
Colima,Minatitlan,resolved,exact_same_state,Colima,Minatitlan,2,Colima | Veracruz De Ignacio De La Llave,NA
Colima,Tecoman,resolved,exact_same_state,Colima,Tecoman,1,Colima,NA
Colima,Villa De Alvarez,resolved,exact_same_state,Colima,Villa De Alvarez,1,Colima,NA
Durango,Canatlan,resolved,exact_same_state,Durango,Canatlan,1,Durango,NA
Durango,Canelas,resolved,exact_same_state,Durango,Canelas,1,Durango,NA
Durango,Coneto De Comonfort,resolved,exact_same_state,Durango,Coneto De Comonfort,1,Durango,NA
Durango,Cuencame,resolved,exact_same_state,Durango,Cuencame,1,Durango,NA
Durango,Durango,resolved,exact_same_state,Durango,Durango,1,Durango,NA
Durango,El Oro,resolved,exact_same_state,Durango,El Oro,2,Durango | Estado De Mexico,NA
Durango,General Simon Bolivar,resolved,exact_same_state,Durango,General Simon Bolivar,1,Durango,NA
Durango,Gomez Palacio,resolved,exact_same_state,Durango,Gomez Palacio,1,Durango,NA
Durango,Guadalupe Victoria,resolved,exact_same_state,Durango,Guadalupe Victoria,2,Durango | Puebla,NA
Durango,Guanacevi,resolved,exact_same_state,Durango,Guanacevi,1,Durango,NA
Durango,Hidalgo,resolved,exact_same_state,Durango,Hidalgo,5,Coahuila De Zaragoza | Durango | Michoacan De Ocampo | Nuevo Leon | Tamaulipas,NA
Durango,Inde,resolved,exact_same_state,Durango,Inde,1,Durango,NA
Durango,Lerdo,resolved,exact_same_state,Durango,Lerdo,1,Durango,NA
Durango,Mapimi,resolved,exact_same_state,Durango,Mapimi,1,Durango,NA
Durango,Mezquital,resolved,exact_same_state,Durango,Mezquital,1,Durango,NA
Durango,Nazas,resolved,exact_same_state,Durango,Nazas,1,Durango,NA
Durango,Nombre De Dios,resolved,exact_same_state,Durango,Nombre De Dios,1,Durango,NA
Durango,Nuevo Ideal,resolved,exact_same_state,Durango,Nuevo Ideal,1,Durango,NA
Durango,Ocampo,resolved,exact_same_state,Durango,Ocampo,6,Chihuahua | Coahuila De Zaragoza | Durango | Guanajuato | Michoacan De Ocampo | Tamaulipas,NA
Durango,Otaez,resolved,exact_same_state,Durango,Otaez,1,Durango,NA
Durango,Panuco De Coronado,resolved,exact_same_state,Durango,Panuco De Coronado,1,Durango,NA
Durango,Penon Blanco,resolved,exact_same_state,Durango,Penon Blanco,1,Durango,NA
Durango,Poanas,resolved,exact_same_state,Durango,Poanas,1,Durango,NA
Durango,Pueblo Nuevo,resolved,exact_same_state,Durango,Pueblo Nuevo,2,Durango | Guanajuato,NA
Durango,Rodeo,resolved,exact_same_state,Durango,Rodeo,1,Durango,NA
Durango,San Bernardo,resolved,exact_same_state,Durango,San Bernardo,1,Durango,NA
Durango,San Dimas,resolved,exact_same_state,Durango,San Dimas,1,Durango,NA
Durango,San Juan De Guadalupe,resolved,exact_same_state,Durango,San Juan De Guadalupe,1,Durango,NA
Durango,San Juan Del Rio,resolved,exact_same_state,Durango,San Juan Del Rio,3,Durango | Oaxaca | Queretaro,NA
Durango,San Luis Del Cordero,resolved,exact_same_state,Durango,San Luis Del Cordero,1,Durango,NA
Durango,San Pedro Del Gallo,resolved,exact_same_state,Durango,San Pedro Del Gallo,1,Durango,NA
Durango,Santa Clara,resolved,exact_same_state,Durango,Santa Clara,1,Durango,NA
Durango,Santiago Papasquiaro,resolved,exact_same_state,Durango,Santiago Papasquiaro,1,Durango,NA
Durango,Suchil,resolved,exact_same_state,Durango,Suchil,1,Durango,NA
Durango,Tamazula,resolved,exact_same_state,Durango,Tamazula,1,Durango,NA
Durango,Tepehuanes,resolved,exact_same_state,Durango,Tepehuanes,1,Durango,NA
Durango,Tlahualilo,resolved,exact_same_state,Durango,Tlahualilo,1,Durango,NA
Durango,Topia,resolved,exact_same_state,Durango,Topia,1,Durango,NA
Durango,Vicente Guerrero,resolved,exact_same_state,Durango,Vicente Guerrero,2,Durango | Puebla,NA
Estado De Mexico,Acambay,resolved,safe_alias_same_state,Estado De Mexico,Acambay De Ruiz Castaneda,NA,NA,NA
Estado De Mexico,Acolman,resolved,exact_same_state,Estado De Mexico,Acolman,1,Estado De Mexico,NA
Estado De Mexico,Aculco,resolved,exact_same_state,Estado De Mexico,Aculco,1,Estado De Mexico,NA
Estado De Mexico,Almoloya De Alquisiras,resolved,exact_same_state,Estado De Mexico,Almoloya De Alquisiras,1,Estado De Mexico,NA
Estado De Mexico,Almoloya De Juarez,resolved,exact_same_state,Estado De Mexico,Almoloya De Juarez,1,Estado De Mexico,NA
Estado De Mexico,Almoloya Del Rio,resolved,exact_same_state,Estado De Mexico,Almoloya Del Rio,1,Estado De Mexico,NA
Estado De Mexico,Amanalco,resolved,exact_same_state,Estado De Mexico,Amanalco,1,Estado De Mexico,NA
Estado De Mexico,Amatepec,resolved,exact_same_state,Estado De Mexico,Amatepec,1,Estado De Mexico,NA
Estado De Mexico,Amecameca,resolved,exact_same_state,Estado De Mexico,Amecameca,1,Estado De Mexico,NA
Estado De Mexico,Apaxco,resolved,exact_same_state,Estado De Mexico,Apaxco,1,Estado De Mexico,NA
Estado De Mexico,Atenco,resolved,exact_same_state,Estado De Mexico,Atenco,1,Estado De Mexico,NA
Estado De Mexico,Atizapan,resolved,exact_same_state,Estado De Mexico,Atizapan,1,Estado De Mexico,NA
Estado De Mexico,Atizapan De Zaragoza,resolved,exact_same_state,Estado De Mexico,Atizapan De Zaragoza,1,Estado De Mexico,NA
Estado De Mexico,Atlacomulco,resolved,exact_same_state,Estado De Mexico,Atlacomulco,1,Estado De Mexico,NA
Estado De Mexico,Atlautla,resolved,exact_same_state,Estado De Mexico,Atlautla,1,Estado De Mexico,NA
Estado De Mexico,Axapusco,resolved,exact_same_state,Estado De Mexico,Axapusco,1,Estado De Mexico,NA
Estado De Mexico,Ayapango,resolved,exact_same_state,Estado De Mexico,Ayapango,1,Estado De Mexico,NA
Estado De Mexico,Calimaya,resolved,exact_same_state,Estado De Mexico,Calimaya,1,Estado De Mexico,NA
Estado De Mexico,Capulhuac,resolved,exact_same_state,Estado De Mexico,Capulhuac,1,Estado De Mexico,NA
Estado De Mexico,Chalco,resolved,exact_same_state,Estado De Mexico,Chalco,1,Estado De Mexico,NA
Estado De Mexico,Chapa De Mota,resolved,exact_same_state,Estado De Mexico,Chapa De Mota,1,Estado De Mexico,NA
Estado De Mexico,Chapultepec,resolved,exact_same_state,Estado De Mexico,Chapultepec,1,Estado De Mexico,NA
Estado De Mexico,Chiautla,resolved,exact_same_state,Estado De Mexico,Chiautla,2,Estado De Mexico | Puebla,NA
Estado De Mexico,Chicoloapan,resolved,exact_same_state,Estado De Mexico,Chicoloapan,1,Estado De Mexico,NA
Estado De Mexico,Chiconcuac,resolved,exact_same_state,Estado De Mexico,Chiconcuac,1,Estado De Mexico,NA
Estado De Mexico,Chimalhuacan,resolved,exact_same_state,Estado De Mexico,Chimalhuacan,1,Estado De Mexico,NA
Estado De Mexico,Coacalco De Berriozabal,resolved,exact_same_state,Estado De Mexico,Coacalco De Berriozabal,1,Estado De Mexico,NA
Estado De Mexico,Coatepec Harinas,resolved,exact_same_state,Estado De Mexico,Coatepec Harinas,1,Estado De Mexico,NA
Estado De Mexico,Cocotitlan,resolved,exact_same_state,Estado De Mexico,Cocotitlan,1,Estado De Mexico,NA
Estado De Mexico,Coyotepec,resolved,exact_same_state,Estado De Mexico,Coyotepec,2,Estado De Mexico | Puebla,NA
Estado De Mexico,Cuautitlan,resolved,exact_same_state,Estado De Mexico,Cuautitlan,1,Estado De Mexico,NA
Estado De Mexico,Cuautitlan Izcalli,resolved,exact_same_state,Estado De Mexico,Cuautitlan Izcalli,1,Estado De Mexico,NA
Estado De Mexico,Donato Guerra,resolved,exact_same_state,Estado De Mexico,Donato Guerra,1,Estado De Mexico,NA
Estado De Mexico,Ecatepec De Morelos,resolved,exact_same_state,Estado De Mexico,Ecatepec De Morelos,1,Estado De Mexico,NA
Estado De Mexico,Ecatzingo,resolved,exact_same_state,Estado De Mexico,Ecatzingo,1,Estado De Mexico,NA
Estado De Mexico,El Oro,resolved,exact_same_state,Estado De Mexico,El Oro,2,Durango | Estado De Mexico,NA
Estado De Mexico,Huehuetoca,resolved,exact_same_state,Estado De Mexico,Huehuetoca,1,Estado De Mexico,NA
Estado De Mexico,Hueypoxtla,resolved,exact_same_state,Estado De Mexico,Hueypoxtla,1,Estado De Mexico,NA
Estado De Mexico,Huixquilucan,resolved,exact_same_state,Estado De Mexico,Huixquilucan,1,Estado De Mexico,NA
Estado De Mexico,Isidro Fabela,resolved,exact_same_state,Estado De Mexico,Isidro Fabela,1,Estado De Mexico,NA
Estado De Mexico,Ixtapaluca,resolved,exact_same_state,Estado De Mexico,Ixtapaluca,1,Estado De Mexico,NA
Estado De Mexico,Ixtapan De La Sal,resolved,exact_same_state,Estado De Mexico,Ixtapan De La Sal,1,Estado De Mexico,NA
Estado De Mexico,Ixtapan Del Oro,resolved,exact_same_state,Estado De Mexico,Ixtapan Del Oro,1,Estado De Mexico,NA
Estado De Mexico,Ixtlahuaca,resolved,exact_same_state,Estado De Mexico,Ixtlahuaca,1,Estado De Mexico,NA
Estado De Mexico,Jaltenco,resolved,exact_same_state,Estado De Mexico,Jaltenco,1,Estado De Mexico,NA
Estado De Mexico,Jilotepec,resolved,exact_same_state,Estado De Mexico,Jilotepec,2,Estado De Mexico | Veracruz De Ignacio De La Llave,NA
Estado De Mexico,Jilotzingo,resolved,exact_same_state,Estado De Mexico,Jilotzingo,1,Estado De Mexico,NA
Estado De Mexico,Jiquipilco,resolved,exact_same_state,Estado De Mexico,Jiquipilco,1,Estado De Mexico,NA
Estado De Mexico,Jocotitlan,resolved,exact_same_state,Estado De Mexico,Jocotitlan,1,Estado De Mexico,NA
Estado De Mexico,Joquicingo,resolved,exact_same_state,Estado De Mexico,Joquicingo,1,Estado De Mexico,NA
Estado De Mexico,Juchitepec,resolved,exact_same_state,Estado De Mexico,Juchitepec,1,Estado De Mexico,NA
Estado De Mexico,La Paz,resolved,exact_same_state,Estado De Mexico,La Paz,2,Baja California Sur | Estado De Mexico,NA
Estado De Mexico,Lerma,resolved,exact_same_state,Estado De Mexico,Lerma,1,Estado De Mexico,NA
Estado De Mexico,Luvianos,resolved,exact_same_state,Estado De Mexico,Luvianos,1,Estado De Mexico,NA
Estado De Mexico,Malinalco,resolved,exact_same_state,Estado De Mexico,Malinalco,1,Estado De Mexico,NA
Estado De Mexico,Melchor Ocampo,resolved,exact_same_state,Estado De Mexico,Melchor Ocampo,3,Estado De Mexico | Nuevo Leon | Zacatecas,NA
Estado De Mexico,Metepec,resolved,exact_same_state,Estado De Mexico,Metepec,2,Estado De Mexico | Hidalgo,NA
Estado De Mexico,Mexicaltzingo,resolved,exact_same_state,Estado De Mexico,Mexicaltzingo,1,Estado De Mexico,NA
Estado De Mexico,Morelos,resolved,exact_same_state,Estado De Mexico,Morelos,5,Chihuahua | Coahuila De Zaragoza | Estado De Mexico | Michoacan De Ocampo | Zacatecas,NA
Estado De Mexico,Naucalpan De Juarez,resolved,exact_same_state,Estado De Mexico,Naucalpan De Juarez,1,Estado De Mexico,NA
Estado De Mexico,Nextlalpan,resolved,exact_same_state,Estado De Mexico,Nextlalpan,1,Estado De Mexico,NA
Estado De Mexico,Nezahualcoyotl,resolved,exact_same_state,Estado De Mexico,Nezahualcoyotl,1,Estado De Mexico,NA
Estado De Mexico,Nicolas Romero,resolved,exact_same_state,Estado De Mexico,Nicolas Romero,1,Estado De Mexico,NA
Estado De Mexico,Nopaltepec,resolved,exact_same_state,Estado De Mexico,Nopaltepec,1,Estado De Mexico,NA
Estado De Mexico,Ocoyoacac,resolved,exact_same_state,Estado De Mexico,Ocoyoacac,1,Estado De Mexico,NA
Estado De Mexico,Ocuilan,resolved,exact_same_state,Estado De Mexico,Ocuilan,1,Estado De Mexico,NA
Estado De Mexico,Otumba,resolved,exact_same_state,Estado De Mexico,Otumba,1,Estado De Mexico,NA
Estado De Mexico,Otzoloapan,resolved,exact_same_state,Estado De Mexico,Otzoloapan,1,Estado De Mexico,NA
Estado De Mexico,Otzolotepec,resolved,exact_same_state,Estado De Mexico,Otzolotepec,1,Estado De Mexico,NA
Estado De Mexico,Ozumba,resolved,exact_same_state,Estado De Mexico,Ozumba,1,Estado De Mexico,NA
Estado De Mexico,Papalotla,resolved,exact_same_state,Estado De Mexico,Papalotla,1,Estado De Mexico,NA
Estado De Mexico,Polotitlan,resolved,exact_same_state,Estado De Mexico,Polotitlan,1,Estado De Mexico,NA
Estado De Mexico,Rayon,resolved,exact_same_state,Estado De Mexico,Rayon,4,Chiapas | Estado De Mexico | San Luis Potosi | Sonora,NA
Estado De Mexico,San Antonio La Isla,resolved,exact_same_state,Estado De Mexico,San Antonio La Isla,1,Estado De Mexico,NA
Estado De Mexico,San Felipe Del Progreso,resolved,exact_same_state,Estado De Mexico,San Felipe Del Progreso,1,Estado De Mexico,NA
Estado De Mexico,San Jose Del Rincon,resolved,exact_same_state,Estado De Mexico,San Jose Del Rincon,1,Estado De Mexico,NA
Estado De Mexico,San Martin De Las Piramides,resolved,exact_same_state,Estado De Mexico,San Martin De Las Piramides,1,Estado De Mexico,NA
Estado De Mexico,San Mateo Atenco,resolved,exact_same_state,Estado De Mexico,San Mateo Atenco,1,Estado De Mexico,NA
Estado De Mexico,San Simon De Guerrero,resolved,exact_same_state,Estado De Mexico,San Simon De Guerrero,1,Estado De Mexico,NA
Estado De Mexico,Santo Tomas,resolved,exact_same_state,Estado De Mexico,Santo Tomas,1,Estado De Mexico,NA
Estado De Mexico,Soyaniquilpan De Juarez,resolved,exact_same_state,Estado De Mexico,Soyaniquilpan De Juarez,1,Estado De Mexico,NA
Estado De Mexico,Sultepec,resolved,exact_same_state,Estado De Mexico,Sultepec,1,Estado De Mexico,NA
Estado De Mexico,Tecamac,resolved,exact_same_state,Estado De Mexico,Tecamac,1,Estado De Mexico,NA
Estado De Mexico,Tejupilco,resolved,exact_same_state,Estado De Mexico,Tejupilco,1,Estado De Mexico,NA
Estado De Mexico,Temamatla,resolved,exact_same_state,Estado De Mexico,Temamatla,1,Estado De Mexico,NA
Estado De Mexico,Temascalapa,resolved,exact_same_state,Estado De Mexico,Temascalapa,1,Estado De Mexico,NA
Estado De Mexico,Temascalcingo,resolved,exact_same_state,Estado De Mexico,Temascalcingo,1,Estado De Mexico,NA
Estado De Mexico,Temascaltepec,resolved,exact_same_state,Estado De Mexico,Temascaltepec,1,Estado De Mexico,NA
Estado De Mexico,Temoaya,resolved,exact_same_state,Estado De Mexico,Temoaya,1,Estado De Mexico,NA
Estado De Mexico,Tenancingo,resolved,exact_same_state,Estado De Mexico,Tenancingo,2,Estado De Mexico | Tlaxcala,NA
Estado De Mexico,Tenango Del Aire,resolved,exact_same_state,Estado De Mexico,Tenango Del Aire,1,Estado De Mexico,NA
Estado De Mexico,Tenango Del Valle,resolved,exact_same_state,Estado De Mexico,Tenango Del Valle,1,Estado De Mexico,NA
Estado De Mexico,Teoloyucan,resolved,exact_same_state,Estado De Mexico,Teoloyucan,1,Estado De Mexico,NA
Estado De Mexico,Teotihuacan,resolved,exact_same_state,Estado De Mexico,Teotihuacan,1,Estado De Mexico,NA
Estado De Mexico,Tepetlaoxtoc,resolved,exact_same_state,Estado De Mexico,Tepetlaoxtoc,1,Estado De Mexico,NA
Estado De Mexico,Tepetlixpa,resolved,exact_same_state,Estado De Mexico,Tepetlixpa,1,Estado De Mexico,NA
Estado De Mexico,Tepotzotlan,resolved,exact_same_state,Estado De Mexico,Tepotzotlan,1,Estado De Mexico,NA
Estado De Mexico,Tequixquiac,resolved,exact_same_state,Estado De Mexico,Tequixquiac,1,Estado De Mexico,NA
Estado De Mexico,Texcaltitlan,resolved,exact_same_state,Estado De Mexico,Texcaltitlan,1,Estado De Mexico,NA
Estado De Mexico,Texcalyacac,resolved,exact_same_state,Estado De Mexico,Texcalyacac,1,Estado De Mexico,NA
Estado De Mexico,Texcoco,resolved,exact_same_state,Estado De Mexico,Texcoco,1,Estado De Mexico,NA
Estado De Mexico,Tezoyuca,resolved,exact_same_state,Estado De Mexico,Tezoyuca,1,Estado De Mexico,NA
Estado De Mexico,Tianguistenco,resolved,exact_same_state,Estado De Mexico,Tianguistenco,1,Estado De Mexico,NA
Estado De Mexico,Timilpan,resolved,exact_same_state,Estado De Mexico,Timilpan,1,Estado De Mexico,NA
Estado De Mexico,Tlalmanalco,resolved,exact_same_state,Estado De Mexico,Tlalmanalco,1,Estado De Mexico,NA
Estado De Mexico,Tlalnepantla De Baz,resolved,exact_same_state,Estado De Mexico,Tlalnepantla De Baz,1,Estado De Mexico,NA
Estado De Mexico,Tlatlaya,resolved,exact_same_state,Estado De Mexico,Tlatlaya,1,Estado De Mexico,NA
Estado De Mexico,Toluca,resolved,exact_same_state,Estado De Mexico,Toluca,1,Estado De Mexico,NA
Estado De Mexico,Tonanitla,resolved,exact_same_state,Estado De Mexico,Tonanitla,1,Estado De Mexico,NA
Estado De Mexico,Tonatico,resolved,exact_same_state,Estado De Mexico,Tonatico,1,Estado De Mexico,NA
Estado De Mexico,Tultepec,resolved,exact_same_state,Estado De Mexico,Tultepec,1,Estado De Mexico,NA
Estado De Mexico,Tultitlan,resolved,exact_same_state,Estado De Mexico,Tultitlan,1,Estado De Mexico,NA
Estado De Mexico,Valle De Bravo,resolved,exact_same_state,Estado De Mexico,Valle De Bravo,1,Estado De Mexico,NA
Estado De Mexico,Valle De Chalco Solidaridad,resolved,exact_same_state,Estado De Mexico,Valle De Chalco Solidaridad,1,Estado De Mexico,NA
Estado De Mexico,Villa De Allende,resolved,exact_same_state,Estado De Mexico,Villa De Allende,1,Estado De Mexico,NA
Estado De Mexico,Villa Del Carbon,resolved,exact_same_state,Estado De Mexico,Villa Del Carbon,1,Estado De Mexico,NA
Estado De Mexico,Villa Guerrero,resolved,exact_same_state,Estado De Mexico,Villa Guerrero,2,Estado De Mexico | Jalisco,NA
Estado De Mexico,Villa Victoria,resolved,exact_same_state,Estado De Mexico,Villa Victoria,1,Estado De Mexico,NA
Estado De Mexico,Xalatlaco,resolved,exact_same_state,Estado De Mexico,Xalatlaco,1,Estado De Mexico,NA
Estado De Mexico,Xonacatlan,resolved,exact_same_state,Estado De Mexico,Xonacatlan,1,Estado De Mexico,NA
Estado De Mexico,Zacazonapan,resolved,exact_same_state,Estado De Mexico,Zacazonapan,1,Estado De Mexico,NA
Estado De Mexico,Zacualpan,resolved,exact_same_state,Estado De Mexico,Zacualpan,2,Estado De Mexico | Veracruz De Ignacio De La Llave,NA
Estado De Mexico,Zinacantepec,resolved,exact_same_state,Estado De Mexico,Zinacantepec,1,Estado De Mexico,NA
Estado De Mexico,Zumpahuacan,resolved,exact_same_state,Estado De Mexico,Zumpahuacan,1,Estado De Mexico,NA
Estado De Mexico,Zumpango,resolved,exact_same_state,Estado De Mexico,Zumpango,1,Estado De Mexico,NA
Guanajuato,Abasolo,resolved,exact_same_state,Guanajuato,Abasolo,4,Coahuila De Zaragoza | Guanajuato | Nuevo Leon | Tamaulipas,NA
Guanajuato,Acambaro,resolved,exact_same_state,Guanajuato,Acambaro,1,Guanajuato,NA
Guanajuato,Apaseo El Alto,resolved,exact_same_state,Guanajuato,Apaseo El Alto,1,Guanajuato,NA
