date,year,quarter,mx_state,mx_muni,mx_state_norm,mx_muni_norm,remit_musd
2018-01-01,2018,1,Aguascalientes,No identificado,aguascalientes,no identificado,0.0
2018-04-01,2018,2,Aguascalientes,No identificado,aguascalientes,no identificado,0.0
2018-07-01,2018,3,Aguascalientes,No identificado,aguascalientes,no identificado,0.0
2018-10-01,2018,4,Aguascalientes,No identificado,aguascalientes,no identificado,0.041388
2019-01-01,2019,1,Aguascalientes,No identificado,aguascalientes,no identificado,0.058586
2019-04-01,2019,2,Aguascalientes,No identificado,aguascalientes,no identificado,0.025527
2019-07-01,2019,3,Aguascalientes,No identificado,aguascalientes,no identificado,0.0
2019-10-01,2019,4,Aguascalientes,No identificado,aguascalientes,no identificado,0.0
2020-01-01,2020,1,Aguascalientes,No identificado,aguascalientes,no identificado,0.0
2020-04-01,2020,2,Aguascalientes,No identificado,aguascalientes,no identificado,0.0
2020-07-01,2020,3,Aguascalientes,No identificado,aguascalientes,no identificado,0.0
2020-10-01,2020,4,Aguascalientes,No identificado,aguascalientes,no identificado,0.0
2021-01-01,2021,1,Aguascalientes,No identificado,aguascalientes,no identificado,0.0
2021-04-01,2021,2,Aguascalientes,No identificado,aguascalientes,no identificado,0.0
2021-07-01,2021,3,Aguascalientes,No identificado,aguascalientes,no identificado,0.006601
2021-10-01,2021,4,Aguascalientes,No identificado,aguascalientes,no identificado,0.0
2022-01-01,2022,1,Aguascalientes,No identificado,aguascalientes,no identificado,0.0
2022-04-01,2022,2,Aguascalientes,No identificado,aguascalientes,no identificado,0.0
2022-07-01,2022,3,Aguascalientes,No identificado,aguascalientes,no identificado,0.0
2022-10-01,2022,4,Aguascalientes,No identificado,aguascalientes,no identificado,0.0
2023-01-01,2023,1,Aguascalientes,No identificado,aguascalientes,no identificado,0.008194
2023-04-01,2023,2,Aguascalientes,No identificado,aguascalientes,no identificado,0.006308
2023-07-01,2023,3,Aguascalientes,No identificado,aguascalientes,no identificado,0.012984
2023-10-01,2023,4,Aguascalientes,No identificado,aguascalientes,no identificado,0.04322
2024-01-01,2024,1,Aguascalientes,No identificado,aguascalientes,no identificado,0.045233
2024-04-01,2024,2,Aguascalientes,No identificado,aguascalientes,no identificado,0.032407
2024-07-01,2024,3,Aguascalientes,No identificado,aguascalientes,no identificado,0.386596
2024-10-01,2024,4,Aguascalientes,No identificado,aguascalientes,no identificado,0.047643
2025-01-01,2025,1,Aguascalientes,No identificado,aguascalientes,no identificado,0.040716
2025-04-01,2025,2,Aguascalientes,No identificado,aguascalientes,no identificado,0.042991
2025-07-01,2025,3,Aguascalientes,No identificado,aguascalientes,no identificado,0.030871
2013-01-01,2013,1,Aguascalientes,Pabellón de Arteaga,aguascalientes,pabellon de arteaga,5.686349
2013-04-01,2013,2,Aguascalientes,Pabellón de Arteaga,aguascalientes,pabellon de arteaga,6.415342
2013-07-01,2013,3,Aguascalientes,Pabellón de Arteaga,aguascalientes,pabellon de arteaga,6.082879
2013-10-01,2013,4,Aguascalientes,Pabellón de Arteaga,aguascalientes,pabellon de arteaga,5.538099
2014-01-01,2014,1,Aguascalientes,Pabellón de Arteaga,aguascalientes,pabellon de arteaga,4.897927
2014-04-01,2014,2,Aguascalientes,Pabellón de Arteaga,aguascalientes,pabellon de arteaga,5.554181
2014-07-01,2014,3,Aguascalientes,Pabellón de Arteaga,aguascalientes,pabellon de arteaga,5.116256
2014-10-01,2014,4,Aguascalientes,Pabellón de Arteaga,aguascalientes,pabellon de arteaga,5.386657
2015-01-01,2015,1,Aguascalientes,Pabellón de Arteaga,aguascalientes,pabellon de arteaga,4.74052
2015-04-01,2015,2,Aguascalientes,Pabellón de Arteaga,aguascalientes,pabellon de arteaga,5.643993
2015-07-01,2015,3,Aguascalientes,Pabellón de Arteaga,aguascalientes,pabellon de arteaga,5.722016
2015-10-01,2015,4,Aguascalientes,Pabellón de Arteaga,aguascalientes,pabellon de arteaga,5.424782
2016-01-01,2016,1,Aguascalientes,Pabellón de Arteaga,aguascalientes,pabellon de arteaga,5.022646
2016-04-01,2016,2,Aguascalientes,Pabellón de Arteaga,aguascalientes,pabellon de arteaga,5.796798
2016-07-01,2016,3,Aguascalientes,Pabellón de Arteaga,aguascalientes,pabellon de arteaga,6.163368
2016-10-01,2016,4,Aguascalientes,Pabellón de Arteaga,aguascalientes,pabellon de arteaga,6.420598
2017-01-01,2017,1,Aguascalientes,Pabellón de Arteaga,aguascalientes,pabellon de arteaga,6.137989
2017-04-01,2017,2,Aguascalientes,Pabellón de Arteaga,aguascalientes,pabellon de arteaga,6.869071
2017-07-01,2017,3,Aguascalientes,Pabellón de Arteaga,aguascalientes,pabellon de arteaga,7.048134
2017-10-01,2017,4,Aguascalientes,Pabellón de Arteaga,aguascalientes,pabellon de arteaga,7.341612
2018-01-01,2018,1,Aguascalientes,Pabellón de Arteaga,aguascalientes,pabellon de arteaga,6.269499
2018-04-01,2018,2,Aguascalientes,Pabellón de Arteaga,aguascalientes,pabellon de arteaga,8.126958
2018-07-01,2018,3,Aguascalientes,Pabellón de Arteaga,aguascalientes,pabellon de arteaga,7.090226
2018-10-01,2018,4,Aguascalientes,Pabellón de Arteaga,aguascalientes,pabellon de arteaga,7.087708
2019-01-01,2019,1,Aguascalientes,Pabellón de Arteaga,aguascalientes,pabellon de arteaga,5.802517
2019-04-01,2019,2,Aguascalientes,Pabellón de Arteaga,aguascalientes,pabellon de arteaga,6.770599
2019-07-01,2019,3,Aguascalientes,Pabellón de Arteaga,aguascalientes,pabellon de arteaga,7.699353
2019-10-01,2019,4,Aguascalientes,Pabellón de Arteaga,aguascalientes,pabellon de arteaga,6.712668
2020-01-01,2020,1,Aguascalientes,Pabellón de Arteaga,aguascalientes,pabellon de arteaga,8.148912
2020-04-01,2020,2,Aguascalientes,Pabellón de Arteaga,aguascalientes,pabellon de arteaga,10.070801
2020-07-01,2020,3,Aguascalientes,Pabellón de Arteaga,aguascalientes,pabellon de arteaga,11.153394
2020-10-01,2020,4,Aguascalientes,Pabellón de Arteaga,aguascalientes,pabellon de arteaga,10.627557
2021-01-01,2021,1,Aguascalientes,Pabellón de Arteaga,aguascalientes,pabellon de arteaga,10.135245
2021-04-01,2021,2,Aguascalientes,Pabellón de Arteaga,aguascalientes,pabellon de arteaga,13.119692
2021-07-01,2021,3,Aguascalientes,Pabellón de Arteaga,aguascalientes,pabellon de arteaga,13.318428
2021-10-01,2021,4,Aguascalientes,Pabellón de Arteaga,aguascalientes,pabellon de arteaga,13.956951
2022-01-01,2022,1,Aguascalientes,Pabellón de Arteaga,aguascalientes,pabellon de arteaga,12.087821
2022-04-01,2022,2,Aguascalientes,Pabellón de Arteaga,aguascalientes,pabellon de arteaga,14.974205
2022-07-01,2022,3,Aguascalientes,Pabellón de Arteaga,aguascalientes,pabellon de arteaga,16.214217
2022-10-01,2022,4,Aguascalientes,Pabellón de Arteaga,aguascalientes,pabellon de arteaga,16.422008
2023-01-01,2023,1,Aguascalientes,Pabellón de Arteaga,aguascalientes,pabellon de arteaga,14.2079
2023-04-01,2023,2,Aguascalientes,Pabellón de Arteaga,aguascalientes,pabellon de arteaga,16.60416
2023-07-01,2023,3,Aguascalientes,Pabellón de Arteaga,aguascalientes,pabellon de arteaga,16.951639
2023-10-01,2023,4,Aguascalientes,Pabellón de Arteaga,aguascalientes,pabellon de arteaga,16.067993
2024-01-01,2024,1,Aguascalientes,Pabellón de Arteaga,aguascalientes,pabellon de arteaga,13.512366
2024-04-01,2024,2,Aguascalientes,Pabellón de Arteaga,aguascalientes,pabellon de arteaga,17.202165
2024-07-01,2024,3,Aguascalientes,Pabellón de Arteaga,aguascalientes,pabellon de arteaga,17.510913
2024-10-01,2024,4,Aguascalientes,Pabellón de Arteaga,aguascalientes,pabellon de arteaga,17.260615
2025-01-01,2025,1,Aguascalientes,Pabellón de Arteaga,aguascalientes,pabellon de arteaga,16.652861
2025-04-01,2025,2,Aguascalientes,Pabellón de Arteaga,aguascalientes,pabellon de arteaga,18.550972
2025-07-01,2025,3,Aguascalientes,Pabellón de Arteaga,aguascalientes,pabellon de arteaga,19.35695
2013-01-01,2013,1,Aguascalientes,Rincón de Romos,aguascalientes,rincon de romos,7.374496
2013-04-01,2013,2,Aguascalientes,Rincón de Romos,aguascalientes,rincon de romos,9.282096
2013-07-01,2013,3,Aguascalientes,Rincón de Romos,aguascalientes,rincon de romos,9.237989
2013-10-01,2013,4,Aguascalientes,Rincón de Romos,aguascalientes,rincon de romos,9.113302
2014-01-01,2014,1,Aguascalientes,Rincón de Romos,aguascalientes,rincon de romos,8.805306
2014-04-01,2014,2,Aguascalientes,Rincón de Romos,aguascalientes,rincon de romos,9.581782
2014-07-01,2014,3,Aguascalientes,Rincón de Romos,aguascalientes,rincon de romos,8.967413
2014-10-01,2014,4,Aguascalientes,Rincón de Romos,aguascalientes,rincon de romos,9.004819
2015-01-01,2015,1,Aguascalientes,Rincón de Romos,aguascalientes,rincon de romos,8.784258
2015-04-01,2015,2,Aguascalientes,Rincón de Romos,aguascalientes,rincon de romos,9.323874
2015-07-01,2015,3,Aguascalientes,Rincón de Romos,aguascalientes,rincon de romos,9.924318
2015-10-01,2015,4,Aguascalientes,Rincón de Romos,aguascalientes,rincon de romos,9.434308
2016-01-01,2016,1,Aguascalientes,Rincón de Romos,aguascalientes,rincon de romos,9.892859
2016-04-01,2016,2,Aguascalientes,Rincón de Romos,aguascalientes,rincon de romos,10.896771
2016-07-01,2016,3,Aguascalientes,Rincón de Romos,aguascalientes,rincon de romos,11.408139
2016-10-01,2016,4,Aguascalientes,Rincón de Romos,aguascalientes,rincon de romos,10.681362
2017-01-01,2017,1,Aguascalientes,Rincón de Romos,aguascalientes,rincon de romos,10.2928
2017-04-01,2017,2,Aguascalientes,Rincón de Romos,aguascalientes,rincon de romos,11.627605
2017-07-01,2017,3,Aguascalientes,Rincón de Romos,aguascalientes,rincon de romos,12.003491
2017-10-01,2017,4,Aguascalientes,Rincón de Romos,aguascalientes,rincon de romos,12.007249
2018-01-01,2018,1,Aguascalientes,Rincón de Romos,aguascalientes,rincon de romos,10.332698
2018-04-01,2018,2,Aguascalientes,Rincón de Romos,aguascalientes,rincon de romos,13.181301
2018-07-01,2018,3,Aguascalientes,Rincón de Romos,aguascalientes,rincon de romos,12.939651
2018-10-01,2018,4,Aguascalientes,Rincón de Romos,aguascalientes,rincon de romos,13.631213
2019-01-01,2019,1,Aguascalientes,Rincón de Romos,aguascalientes,rincon de romos,11.350661
2019-04-01,2019,2,Aguascalientes,Rincón de Romos,aguascalientes,rincon de romos,12.967442
2019-07-01,2019,3,Aguascalientes,Rincón de Romos,aguascalientes,rincon de romos,13.80283
2019-10-01,2019,4,Aguascalientes,Rincón de Romos,aguascalientes,rincon de romos,13.030314
2020-01-01,2020,1,Aguascalientes,Rincón de Romos,aguascalientes,rincon de romos,13.034589
2020-04-01,2020,2,Aguascalientes,Rincón de Romos,aguascalientes,rincon de romos,14.081961
2020-07-01,2020,3,Aguascalientes,Rincón de Romos,aguascalientes,rincon de romos,13.434288
2020-10-01,2020,4,Aguascalientes,Rincón de Romos,aguascalientes,rincon de romos,14.684207
2021-01-01,2021,1,Aguascalientes,Rincón de Romos,aguascalientes,rincon de romos,13.717025
2021-04-01,2021,2,Aguascalientes,Rincón de Romos,aguascalientes,rincon de romos,17.909175
2021-07-01,2021,3,Aguascalientes,Rincón de Romos,aguascalientes,rincon de romos,18.673393
2021-10-01,2021,4,Aguascalientes,Rincón de Romos,aguascalientes,rincon de romos,19.162765
2022-01-01,2022,1,Aguascalientes,Rincón de Romos,aguascalientes,rincon de romos,16.419201
2022-04-01,2022,2,Aguascalientes,Rincón de Romos,aguascalientes,rincon de romos,19.486103
2022-07-01,2022,3,Aguascalientes,Rincón de Romos,aguascalientes,rincon de romos,21.607357
2022-10-01,2022,4,Aguascalientes,Rincón de Romos,aguascalientes,rincon de romos,21.586665
2023-01-01,2023,1,Aguascalientes,Rincón de Romos,aguascalientes,rincon de romos,18.220359
2023-04-01,2023,2,Aguascalientes,Rincón de Romos,aguascalientes,rincon de romos,22.21951
2023-07-01,2023,3,Aguascalientes,Rincón de Romos,aguascalientes,rincon de romos,24.228787
2023-10-01,2023,4,Aguascalientes,Rincón de Romos,aguascalientes,rincon de romos,23.331768
2024-01-01,2024,1,Aguascalientes,Rincón de Romos,aguascalientes,rincon de romos,19.008549
2024-04-01,2024,2,Aguascalientes,Rincón de Romos,aguascalientes,rincon de romos,23.884469
2024-07-01,2024,3,Aguascalientes,Rincón de Romos,aguascalientes,rincon de romos,25.305089
2024-10-01,2024,4,Aguascalientes,Rincón de Romos,aguascalientes,rincon de romos,23.011979
2025-01-01,2025,1,Aguascalientes,Rincón de Romos,aguascalientes,rincon de romos,20.395622
2025-04-01,2025,2,Aguascalientes,Rincón de Romos,aguascalientes,rincon de romos,22.527579
2025-07-01,2025,3,Aguascalientes,Rincón de Romos,aguascalientes,rincon de romos,24.005927
2013-01-01,2013,1,Aguascalientes,San Francisco de los Romo,aguascalientes,san francisco de los romo,1.74687
2013-04-01,2013,2,Aguascalientes,San Francisco de los Romo,aguascalientes,san francisco de los romo,1.964945
2013-07-01,2013,3,Aguascalientes,San Francisco de los Romo,aguascalientes,san francisco de los romo,1.899378
2013-10-01,2013,4,Aguascalientes,San Francisco de los Romo,aguascalientes,san francisco de los romo,1.965419
2014-01-01,2014,1,Aguascalientes,San Francisco de los Romo,aguascalientes,san francisco de los romo,2.175951
2014-04-01,2014,2,Aguascalientes,San Francisco de los Romo,aguascalientes,san francisco de los romo,2.405592
2014-07-01,2014,3,Aguascalientes,San Francisco de los Romo,aguascalientes,san francisco de los romo,2.328396
2014-10-01,2014,4,Aguascalientes,San Francisco de los Romo,aguascalientes,san francisco de los romo,2.42829
2015-01-01,2015,1,Aguascalientes,San Francisco de los Romo,aguascalientes,san francisco de los romo,2.387736
2015-04-01,2015,2,Aguascalientes,San Francisco de los Romo,aguascalientes,san francisco de los romo,2.480417
2015-07-01,2015,3,Aguascalientes,San Francisco de los Romo,aguascalientes,san francisco de los romo,2.303979
2015-10-01,2015,4,Aguascalientes,San Francisco de los Romo,aguascalientes,san francisco de los romo,2.384064
2016-01-01,2016,1,Aguascalientes,San Francisco de los Romo,aguascalientes,san francisco de los romo,2.701439
2016-04-01,2016,2,Aguascalientes,San Francisco de los Romo,aguascalientes,san francisco de los romo,3.07723
2016-07-01,2016,3,Aguascalientes,San Francisco de los Romo,aguascalientes,san francisco de los romo,3.195322
2016-10-01,2016,4,Aguascalientes,San Francisco de los Romo,aguascalientes,san francisco de los romo,3.406388
2017-01-01,2017,1,Aguascalientes,San Francisco de los Romo,aguascalientes,san francisco de los romo,3.503309
2017-04-01,2017,2,Aguascalientes,San Francisco de los Romo,aguascalientes,san francisco de los romo,3.914236
2017-07-01,2017,3,Aguascalientes,San Francisco de los Romo,aguascalientes,san francisco de los romo,3.977175
2017-10-01,2017,4,Aguascalientes,San Francisco de los Romo,aguascalientes,san francisco de los romo,3.76244
2018-01-01,2018,1,Aguascalientes,San Francisco de los Romo,aguascalientes,san francisco de los romo,3.32988
2018-04-01,2018,2,Aguascalientes,San Francisco de los Romo,aguascalientes,san francisco de los romo,4.325554
2018-07-01,2018,3,Aguascalientes,San Francisco de los Romo,aguascalientes,san francisco de los romo,4.171255
2018-10-01,2018,4,Aguascalientes,San Francisco de los Romo,aguascalientes,san francisco de los romo,4.274692
2019-01-01,2019,1,Aguascalientes,San Francisco de los Romo,aguascalientes,san francisco de los romo,3.944314
2019-04-01,2019,2,Aguascalientes,San Francisco de los Romo,aguascalientes,san francisco de los romo,4.872569
2019-07-01,2019,3,Aguascalientes,San Francisco de los Romo,aguascalientes,san francisco de los romo,4.694893
2019-10-01,2019,4,Aguascalientes,San Francisco de los Romo,aguascalientes,san francisco de los romo,4.343083
2020-01-01,2020,1,Aguascalientes,San Francisco de los Romo,aguascalientes,san francisco de los romo,4.478138
2020-04-01,2020,2,Aguascalientes,San Francisco de los Romo,aguascalientes,san francisco de los romo,4.832041
2020-07-01,2020,3,Aguascalientes,San Francisco de los Romo,aguascalientes,san francisco de los romo,4.78956
2020-10-01,2020,4,Aguascalientes,San Francisco de los Romo,aguascalientes,san francisco de los romo,5.36565
2021-01-01,2021,1,Aguascalientes,San Francisco de los Romo,aguascalientes,san francisco de los romo,5.509265
2021-04-01,2021,2,Aguascalientes,San Francisco de los Romo,aguascalientes,san francisco de los romo,6.98515
2021-07-01,2021,3,Aguascalientes,San Francisco de los Romo,aguascalientes,san francisco de los romo,7.212094
2021-10-01,2021,4,Aguascalientes,San Francisco de los Romo,aguascalientes,san francisco de los romo,7.483553
2022-01-01,2022,1,Aguascalientes,San Francisco de los Romo,aguascalientes,san francisco de los romo,6.780311
2022-04-01,2022,2,Aguascalientes,San Francisco de los Romo,aguascalientes,san francisco de los romo,8.355393
2022-07-01,2022,3,Aguascalientes,San Francisco de los Romo,aguascalientes,san francisco de los romo,8.863876
2022-10-01,2022,4,Aguascalientes,San Francisco de los Romo,aguascalientes,san francisco de los romo,8.685803
2023-01-01,2023,1,Aguascalientes,San Francisco de los Romo,aguascalientes,san francisco de los romo,7.881536
2023-04-01,2023,2,Aguascalientes,San Francisco de los Romo,aguascalientes,san francisco de los romo,9.728337
2023-07-01,2023,3,Aguascalientes,San Francisco de los Romo,aguascalientes,san francisco de los romo,9.430354
2023-10-01,2023,4,Aguascalientes,San Francisco de los Romo,aguascalientes,san francisco de los romo,8.760212
2024-01-01,2024,1,Aguascalientes,San Francisco de los Romo,aguascalientes,san francisco de los romo,7.133708
2024-04-01,2024,2,Aguascalientes,San Francisco de los Romo,aguascalientes,san francisco de los romo,8.405686
2024-07-01,2024,3,Aguascalientes,San Francisco de los Romo,aguascalientes,san francisco de los romo,8.348771
2024-10-01,2024,4,Aguascalientes,San Francisco de los Romo,aguascalientes,san francisco de los romo,7.823178
2025-01-01,2025,1,Aguascalientes,San Francisco de los Romo,aguascalientes,san francisco de los romo,6.963986
2025-04-01,2025,2,Aguascalientes,San Francisco de los Romo,aguascalientes,san francisco de los romo,7.986227
2025-07-01,2025,3,Aguascalientes,San Francisco de los Romo,aguascalientes,san francisco de los romo,7.649278
2013-01-01,2013,1,Aguascalientes,San José de Gracia,aguascalientes,san jose de gracia,0.0
2013-04-01,2013,2,Aguascalientes,San José de Gracia,aguascalientes,san jose de gracia,0.0
2013-07-01,2013,3,Aguascalientes,San José de Gracia,aguascalientes,san jose de gracia,0.0
2013-10-01,2013,4,Aguascalientes,San José de Gracia,aguascalientes,san jose de gracia,0.0
2014-01-01,2014,1,Aguascalientes,San José de Gracia,aguascalientes,san jose de gracia,0.0
2014-04-01,2014,2,Aguascalientes,San José de Gracia,aguascalientes,san jose de gracia,0.0
2014-07-01,2014,3,Aguascalientes,San José de Gracia,aguascalientes,san jose de gracia,0.0
2014-10-01,2014,4,Aguascalientes,San José de Gracia,aguascalientes,san jose de gracia,0.000565
2015-01-01,2015,1,Aguascalientes,San José de Gracia,aguascalientes,san jose de gracia,0.083305
2015-04-01,2015,2,Aguascalientes,San José de Gracia,aguascalientes,san jose de gracia,0.126952
2015-07-01,2015,3,Aguascalientes,San José de Gracia,aguascalientes,san jose de gracia,0.197748
2015-10-01,2015,4,Aguascalientes,San José de Gracia,aguascalientes,san jose de gracia,0.163127
2016-01-01,2016,1,Aguascalientes,San José de Gracia,aguascalientes,san jose de gracia,0.16546
2016-04-01,2016,2,Aguascalientes,San José de Gracia,aguascalientes,san jose de gracia,0.215118
2016-07-01,2016,3,Aguascalientes,San José de Gracia,aguascalientes,san jose de gracia,0.239152
2016-10-01,2016,4,Aguascalientes,San José de Gracia,aguascalientes,san jose de gracia,0.229305
2017-01-01,2017,1,Aguascalientes,San José de Gracia,aguascalientes,san jose de gracia,0.26261
