"state","municipality","year","quarter","remittances_musd","mean_r","sd_r","outlier","remittances_kusd","asinh_remittances","mean_pga","event"
"Aguascalientes","El Llano",2014,1,183.558,0.378831403846154,0.335922128653047,FALSE,183.558,5.90568529414476,0,NA
"Aguascalientes","El Llano",2014,2,29.54,0.378831403846154,0.335922128653047,FALSE,29.54,4.07917883092734,0,"2014_M7.2_coyuquilla_norte"
"Aguascalientes","El Llano",2014,3,56.813,0.378831403846154,0.335922128653047,FALSE,56.813,4.73298979846883,0,"2014_M6.9_puerto_madero"
"Aguascalientes","El Llano",2014,4,29.892,0.378831403846154,0.335922128653047,FALSE,29.892,4.09101773790828,0,NA
"Aguascalientes","El Llano",2015,1,191.741,0.378831403846154,0.335922128653047,FALSE,191.741,5.94929948353922,0,NA
"Aguascalientes","El Llano",2015,2,174.593,0.378831403846154,0.335922128653047,FALSE,174.593,5.85561293279186,0,NA
"Aguascalientes","El Llano",2015,3,167.924,0.378831403846154,0.335922128653047,FALSE,167.924,5.8166675422671,0,NA
"Aguascalientes","El Llano",2015,4,184.848,0.378831403846154,0.335922128653047,FALSE,184.848,5.91268836284026,0,NA
"Aguascalientes","El Llano",2016,1,79.373,0.378831403846154,0.335922128653047,FALSE,79.373,5.06734512032223,0,NA
"Aguascalientes","El Llano",2016,2,97.94,0.378831403846154,0.335922128653047,FALSE,97.94,5.27752828853954,0,NA
"Aguascalientes","El Llano",2016,3,112.04,0.378831403846154,0.335922128653047,FALSE,112.04,5.41202304597589,0,NA
"Aguascalientes","El Llano",2016,4,110.323,0.378831403846154,0.335922128653047,FALSE,110.323,5.39658014701302,0,NA
"Aguascalientes","El Llano",2017,1,207.134,0.378831403846154,0.335922128653047,FALSE,207.134,6.02651893422889,0,NA
"Aguascalientes","El Llano",2017,2,221.335,0.378831403846154,0.335922128653047,FALSE,221.335,6.09282967458878,0,NA
"Aguascalientes","El Llano",2017,3,214.779,0.378831403846154,0.335922128653047,FALSE,214.779,6.06276219247264,0,"2017_M7.1_matzaco"
"Aguascalientes","El Llano",2017,4,223.122,0.378831403846154,0.335922128653047,FALSE,223.122,6.10087090933901,0,NA
"Aguascalientes","El Llano",2018,1,319.698,0.378831403846154,0.335922128653047,FALSE,319.698,6.46052642675326,0,"2018_M7.2_pinotepa"
"Aguascalientes","El Llano",2018,2,420.205,0.378831403846154,0.335922128653047,FALSE,420.205,6.7338912838438,0,NA
"Aguascalientes","El Llano",2018,3,386.952,0.378831403846154,0.335922128653047,FALSE,386.952,6.65144950453676,0,NA
"Aguascalientes","El Llano",2018,4,357.499,0.378831403846154,0.335922128653047,FALSE,357.499,6.57228170157837,0,NA
"Aguascalientes","El Llano",2019,1,395.831,0.378831403846154,0.335922128653047,FALSE,395.831,6.67413612862928,0,"2019_M6.7_puerto_madero"
"Aguascalientes","El Llano",2019,2,527.647,0.378831403846154,0.335922128653047,FALSE,527.647,6.96157557802451,0,NA
"Aguascalientes","El Llano",2019,3,354.607,0.378831403846154,0.335922128653047,FALSE,354.607,6.56415930268486,0,NA
"Aguascalientes","El Llano",2019,4,227.052,0.378831403846154,0.335922128653047,FALSE,227.052,6.11833109607722,0,NA
"Aguascalientes","El Llano",2020,1,216.411,0.378831403846154,0.335922128653047,FALSE,216.411,6.07033189602473,0,NA
"Aguascalientes","El Llano",2020,2,268.053,0.378831403846154,0.335922128653047,FALSE,268.053,6.28433538204888,0,"2020_M7.4_Santa_Maria_Xadani"
"Aguascalientes","El Llano",2020,3,301.255,0.378831403846154,0.335922128653047,FALSE,301.255,6.40110701740813,0,NA
"Aguascalientes","El Llano",2020,4,282.604,0.378831403846154,0.335922128653047,FALSE,282.604,6.33719693525871,0,NA
"Aguascalientes","El Llano",2021,1,384.669,0.378831403846154,0.335922128653047,FALSE,384.669,6.64553209432401,0,NA
"Aguascalientes","El Llano",2021,2,589.96,0.378831403846154,0.335922128653047,FALSE,589.96,7.07320263683229,0,NA
"Aguascalientes","El Llano",2021,3,595.976,0.378831403846154,0.335922128653047,FALSE,595.976,7.08334828221119,0,"2021_M7.0_acapulco"
"Aguascalientes","El Llano",2021,4,686.925,0.378831403846154,0.335922128653047,FALSE,686.925,7.22537282632816,0,NA
"Aguascalientes","El Llano",2022,1,652.568,0.378831403846154,0.335922128653047,FALSE,652.568,7.17406311595378,0,NA
"Aguascalientes","El Llano",2022,2,1097.635,0.378831403846154,0.335922128653047,FALSE,1097.635,7.69406053228107,0,NA
"Aguascalientes","El Llano",2022,3,325.136,0.378831403846154,0.335922128653047,FALSE,325.136,6.47739310177341,0,"2022_M6.8_aguililla"
"Aguascalientes","El Llano",2022,4,347.641,0.378831403846154,0.335922128653047,FALSE,347.641,6.54431958726478,0,NA
"Aguascalientes","El Llano",2023,1,314.522,0.378831403846154,0.335922128653047,FALSE,314.522,6.44420373373989,0,NA
"Aguascalientes","El Llano",2023,2,411.424,0.378831403846154,0.335922128653047,FALSE,411.424,6.71277297039141,0,NA
"Aguascalientes","El Llano",2023,3,398.391,0.378831403846154,0.335922128653047,FALSE,398.391,6.68058269079662,0,NA
"Aguascalientes","El Llano",2023,4,273.385,0.378831403846154,0.335922128653047,FALSE,273.385,6.30403158361855,0,NA
"Aguascalientes","El Llano",2024,1,218.11,0.378831403846154,0.335922128653047,FALSE,218.11,6.07815195839749,0,NA
"Aguascalientes","El Llano",2024,2,306.182,0.378831403846154,0.335922128653047,FALSE,306.182,6.41732954367731,0,NA
"Aguascalientes","El Llano",2024,3,254.45,0.378831403846154,0.335922128653047,FALSE,254.45,6.23225539488623,0,NA
"Aguascalientes","El Llano",2024,4,225.846,0.378831403846154,0.335922128653047,FALSE,225.846,6.11300543294184,0,NA
"Aguascalientes","El Llano",2025,1,246.754,0.378831403846154,0.335922128653047,FALSE,246.754,6.20154317538708,0,NA
"Aguascalientes","El Llano",2025,2,303.163,0.378831403846154,0.335922128653047,FALSE,303.163,6.40742051532552,0,NA
"Aguascalientes","El Llano",2025,3,241.088,0.378831403846154,0.335922128653047,FALSE,241.088,6.17831349379368,0,NA
"Aguascalientes","El Llano",2025,4,183.863,0.378831403846154,0.335922128653047,FALSE,183.863,5.90734549076701,0,NA
"Aguascalientes","Jesús María",2013,1,2214.437,4.50977565384615,2.23467328070788,FALSE,2214.437,8.39590070564032,0,NA
"Aguascalientes","Jesús María",2013,2,2927.256,4.50977565384615,2.23467328070788,FALSE,2927.256,8.67496795416755,0,NA
"Aguascalientes","Jesús María",2013,3,2541.153,4.50977565384615,2.23467328070788,FALSE,2541.153,8.53352041329708,0,NA
"Aguascalientes","Jesús María",2013,4,2595.454,4.50977565384615,2.23467328070788,FALSE,2595.454,8.5546639498,0,NA
"Aguascalientes","Jesús María",2014,1,2389.08,4.50977565384615,2.23467328070788,FALSE,2389.08,8.4718108579401,0,NA
"Aguascalientes","Jesús María",2014,2,2607.322,4.50977565384615,2.23467328070788,FALSE,2607.322,8.55922613725828,0,"2014_M7.2_coyuquilla_norte"
"Aguascalientes","Jesús María",2014,3,2226.213,4.50977565384615,2.23467328070788,FALSE,2226.213,8.40120444559289,0,"2014_M6.9_puerto_madero"
"Aguascalientes","Jesús María",2014,4,2380.224,4.50977565384615,2.23467328070788,FALSE,2380.224,8.46809710457073,0,NA
"Aguascalientes","Jesús María",2015,1,2181.735,4.50977565384615,2.23467328070788,FALSE,2181.735,8.38102294388624,0,NA
"Aguascalientes","Jesús María",2015,2,2312.979,4.50977565384615,2.23467328070788,FALSE,2312.979,8.43943881036223,0,NA
"Aguascalientes","Jesús María",2015,3,2316.894,4.50977565384615,2.23467328070788,FALSE,2316.894,8.44113000170499,0,NA
"Aguascalientes","Jesús María",2015,4,2249.082,4.50977565384615,2.23467328070788,FALSE,2249.082,8.4114246419268,0,NA
"Aguascalientes","Jesús María",2016,1,2178.716,4.50977565384615,2.23467328070788,FALSE,2178.716,8.37963822466117,0,NA
"Aguascalientes","Jesús María",2016,2,2512.247,4.50977565384615,2.23467328070788,FALSE,2512.247,8.52208007095058,0,NA
"Aguascalientes","Jesús María",2016,3,2516.203,4.50977565384615,2.23467328070788,FALSE,2516.203,8.52365351823683,0,NA
"Aguascalientes","Jesús María",2016,4,2388.997,4.50977565384615,2.23467328070788,FALSE,2388.997,8.47177611593292,0,NA
"Aguascalientes","Jesús María",2017,1,2495.522,4.50977565384615,2.23467328070788,FALSE,2495.522,8.51540042544299,0,NA
"Aguascalientes","Jesús María",2017,2,2828.343,4.50977565384615,2.23467328070788,FALSE,2828.343,8.64059351860229,0,NA
"Aguascalientes","Jesús María",2017,3,3020.154,4.50977565384615,2.23467328070788,FALSE,3020.154,8.70621031041451,0,"2017_M7.1_matzaco"
"Aguascalientes","Jesús María",2017,4,3032.564,4.50977565384615,2.23467328070788,FALSE,3032.564,8.71031095303896,0,NA
"Aguascalientes","Jesús María",2018,1,2805.621,4.50977565384615,2.23467328070788,FALSE,2805.621,8.63252739614795,0,"2018_M7.2_pinotepa"
"Aguascalientes","Jesús María",2018,2,3359.961,4.50977565384615,2.23467328070788,FALSE,3359.961,8.81283184845176,0,NA
"Aguascalientes","Jesús María",2018,3,2967.089,4.50977565384615,2.23467328070788,FALSE,2967.089,8.68848382542789,0,NA
"Aguascalientes","Jesús María",2018,4,3065.751,4.50977565384615,2.23467328070788,FALSE,3065.751,8.72119504998554,0,NA
"Aguascalientes","Jesús María",2019,1,2728.974,4.50977565384615,2.23467328070788,FALSE,2728.974,8.60482820749274,0,"2019_M6.7_puerto_madero"
"Aguascalientes","Jesús María",2019,2,3386.956,4.50977565384615,2.23467328070788,FALSE,3386.956,8.82083406423917,0,NA
"Aguascalientes","Jesús María",2019,3,3663.664,4.50977565384615,2.23467328070788,FALSE,3663.664,8.89936621771775,0,NA
"Aguascalientes","Jesús María",2019,4,3401.843,4.50977565384615,2.23467328070788,FALSE,3401.843,8.82521982472978,0,NA
"Aguascalientes","Jesús María",2020,1,3458.832,4.50977565384615,2.23467328070788,FALSE,3458.832,8.8418334402639,0,NA
"Aguascalientes","Jesús María",2020,2,3843.763,4.50977565384615,2.23467328070788,FALSE,3843.763,8.9473543111439,0,"2020_M7.4_Santa_Maria_Xadani"
"Aguascalientes","Jesús María",2020,3,5930.544,4.50977565384615,2.23467328070788,FALSE,5930.544,9.38101841238306,0,NA
"Aguascalientes","Jesús María",2020,4,4431.108,4.50977565384615,2.23467328070788,FALSE,4431.108,9.08955213792548,0,NA
"Aguascalientes","Jesús María",2021,1,4440.101,4.50977565384615,2.23467328070788,FALSE,4440.101,9.09157959615626,0,NA
"Aguascalientes","Jesús María",2021,2,5599.753,4.50977565384615,2.23467328070788,FALSE,5599.753,9.32362495714022,0,NA
"Aguascalientes","Jesús María",2021,3,6292.758,4.50977565384615,2.23467328070788,FALSE,6292.758,9.44030191423411,0,"2021_M7.0_acapulco"
"Aguascalientes","Jesús María",2021,4,6464.137,4.50977565384615,2.23467328070788,FALSE,6464.137,9.46717198082621,0,NA
"Aguascalientes","Jesús María",2022,1,5618.297,4.50977565384615,2.23467328070788,FALSE,5618.297,9.32693106053542,0,NA
"Aguascalientes","Jesús María",2022,2,7105.227,4.50977565384615,2.23467328070788,FALSE,7105.227,9.56173317486427,0,NA
"Aguascalientes","Jesús María",2022,3,7076.796,4.50977565384615,2.23467328070788,FALSE,7076.796,9.55772372743854,0,"2022_M6.8_aguililla"
"Aguascalientes","Jesús María",2022,4,7391.907,4.50977565384615,2.23467328070788,FALSE,7391.907,9.60128821720887,0,NA
"Aguascalientes","Jesús María",2023,1,6593.382,4.50977565384615,2.23467328070788,FALSE,6593.382,9.48696888398516,0,NA
"Aguascalientes","Jesús María",2023,2,7808.476,4.50977565384615,2.23467328070788,FALSE,7808.476,9.65611227400968,0,NA
"Aguascalientes","Jesús María",2023,3,8080.289,4.50977565384615,2.23467328070788,FALSE,8080.289,9.69033010259119,0,NA
"Aguascalientes","Jesús María",2023,4,7580.667,4.50977565384615,2.23467328070788,FALSE,7580.667,9.62650365439837,0,NA
"Aguascalientes","Jesús María",2024,1,6644.803,4.50977565384615,2.23467328070788,FALSE,6644.803,9.49473751057927,0,NA
"Aguascalientes","Jesús María",2024,2,8326.401,4.50977565384615,2.23467328070788,FALSE,8326.401,9.72033377314399,0,NA
"Aguascalientes","Jesús María",2024,3,7852.106,4.50977565384615,2.23467328070788,FALSE,7852.106,9.66168423966525,0,NA
"Aguascalientes","Jesús María",2024,4,8901.689,4.50977565384615,2.23467328070788,FALSE,8901.689,9.787143496711,0,NA
"Aguascalientes","Jesús María",2025,1,8096.684,4.50977565384615,2.23467328070788,FALSE,8096.684,9.69235705849796,0,NA
"Aguascalientes","Jesús María",2025,2,7793.336,4.50977565384615,2.23467328070788,FALSE,7793.336,9.6541714732068,0,NA
"Aguascalientes","Jesús María",2025,3,6901.764,4.50977565384615,2.23467328070788,FALSE,6901.764,9.53267949589407,0,NA
"Aguascalientes","Jesús María",2025,4,6981.08,4.50977565384615,2.23467328070788,FALSE,6981.08,9.54410609727068,0,NA
"Aguascalientes","Pabellón de Arteaga",2013,1,5686.349,10.1081672115385,4.82485002855406,FALSE,5686.349,9.33897085744414,0,NA
"Aguascalientes","Pabellón de Arteaga",2013,2,6415.342,10.1081672115385,4.82485002855406,FALSE,6415.342,9.45959477481169,0,NA
"Aguascalientes","Pabellón de Arteaga",2013,3,6082.879,10.1081672115385,4.82485002855406,FALSE,6082.879,9.40638056993841,0,NA
"Aguascalientes","Pabellón de Arteaga",2013,4,5538.099,10.1081672115385,4.82485002855406,FALSE,5538.099,9.31255376877192,0,NA
"Aguascalientes","Pabellón de Arteaga",2014,1,4897.927,10.1081672115385,4.82485002855406,FALSE,4897.927,9.18971452433967,0,NA
"Aguascalientes","Pabellón de Arteaga",2014,2,5554.181,10.1081672115385,4.82485002855406,FALSE,5554.181,9.31545344512464,0,"2014_M7.2_coyuquilla_norte"
"Aguascalientes","Pabellón de Arteaga",2014,3,5116.256,10.1081672115385,4.82485002855406,FALSE,5116.256,9.23332539065051,0,"2014_M6.9_puerto_madero"
"Aguascalientes","Pabellón de Arteaga",2014,4,5386.657,10.1081672115385,4.82485002855406,FALSE,5386.657,9.28482743802677,0,NA
"Aguascalientes","Pabellón de Arteaga",2015,1,4740.52,10.1081672115385,4.82485002855406,FALSE,4740.52,9.157049304998,0,NA
"Aguascalientes","Pabellón de Arteaga",2015,2,5643.993,10.1081672115385,4.82485002855406,FALSE,5643.993,9.33149426112489,0,NA
"Aguascalientes","Pabellón de Arteaga",2015,3,5722.016,10.1081672115385,4.82485002855406,FALSE,5722.016,9.34522365802676,0,NA
"Aguascalientes","Pabellón de Arteaga",2015,4,5424.782,10.1081672115385,4.82485002855406,FALSE,5424.782,9.29188018232463,0,NA
"Aguascalientes","Pabellón de Arteaga",2016,1,5022.646,10.1081672115385,4.82485002855406,FALSE,5022.646,9.21485935592521,0,NA
"Aguascalientes","Pabellón de Arteaga",2016,2,5796.798,10.1081672115385,4.82485002855406,FALSE,5796.798,9.3582081631226,0,NA
"Aguascalientes","Pabellón de Arteaga",2016,3,6163.368,10.1081672115385,4.82485002855406,FALSE,6163.368,9.41952584750035,0,NA
"Aguascalientes","Pabellón de Arteaga",2016,4,6420.598,10.1081672115385,4.82485002855406,FALSE,6420.598,9.46041372538796,0,NA
"Aguascalientes","Pabellón de Arteaga",2017,1,6137.989,10.1081672115385,4.82485002855406,FALSE,6137.989,9.41539963025904,0,NA
"Aguascalientes","Pabellón de Arteaga",2017,2,6869.071,10.1081672115385,4.82485002855406,FALSE,6869.071,9.52793133631229,0,NA
"Aguascalientes","Pabellón de Arteaga",2017,3,7048.134,10.1081672115385,4.82485002855406,FALSE,7048.134,9.55366536551363,0,"2017_M7.1_matzaco"
"Aguascalientes","Pabellón de Arteaga",2017,4,7341.612,10.1081672115385,4.82485002855406,FALSE,7341.612,9.59446090122278,0,NA
"Aguascalientes","Pabellón de Arteaga",2018,1,6269.499,10.1081672115385,4.82485002855406,FALSE,6269.499,9.43659891304842,0,"2018_M7.2_pinotepa"
"Aguascalientes","Pabellón de Arteaga",2018,2,8126.958,10.1081672115385,4.82485002855406,FALSE,8126.958,9.6960891471263,0,NA
"Aguascalientes","Pabellón de Arteaga",2018,3,7090.226,10.1081672115385,4.82485002855406,FALSE,7090.226,9.55961968043263,0,NA
"Aguascalientes","Pabellón de Arteaga",2018,4,7087.708,10.1081672115385,4.82485002855406,FALSE,7087.708,9.55926448058456,0,NA
"Aguascalientes","Pabellón de Arteaga",2019,1,5802.517,10.1081672115385,4.82485002855406,FALSE,5802.517,9.35919425590108,0,"2019_M6.7_puerto_madero"
"Aguascalientes","Pabellón de Arteaga",2019,2,6770.599,10.1081672115385,4.82485002855406,FALSE,6770.599,9.51349202658788,0,NA
"Aguascalientes","Pabellón de Arteaga",2019,3,7699.353,10.1081672115385,4.82485002855406,FALSE,7699.353,9.64203876311459,0,NA
"Aguascalientes","Pabellón de Arteaga",2019,4,6712.668,10.1081672115385,4.82485002855406,FALSE,6712.668,9.504898952545,0,NA
"Aguascalientes","Pabellón de Arteaga",2020,1,8148.912,10.1081672115385,4.82485002855406,FALSE,8148.912,9.69878688471562,0,NA
"Aguascalientes","Pabellón de Arteaga",2020,2,10070.801,10.1081672115385,4.82485002855406,FALSE,10070.801,9.91054270877175,0,"2020_M7.4_Santa_Maria_Xadani"
"Aguascalientes","Pabellón de Arteaga",2020,3,11153.394,10.1081672115385,4.82485002855406,FALSE,11153.394,10.0126463077581,0,NA
"Aguascalientes","Pabellón de Arteaga",2020,4,10627.557,10.1081672115385,4.82485002855406,FALSE,10627.557,9.96435280643587,0,NA
"Aguascalientes","Pabellón de Arteaga",2021,1,10135.245,10.1081672115385,4.82485002855406,FALSE,10135.245,9.91692141524324,0,NA
"Aguascalientes","Pabellón de Arteaga",2021,2,13119.692,10.1081672115385,4.82485002855406,FALSE,13119.692,10.1750167686251,0,NA
"Aguascalientes","Pabellón de Arteaga",2021,3,13318.428,10.1081672115385,4.82485002855406,FALSE,13318.428,10.190051101081,0,"2021_M7.0_acapulco"
"Aguascalientes","Pabellón de Arteaga",2021,4,13956.951,10.1081672115385,4.82485002855406,FALSE,13956.951,10.2368801245627,0,NA
"Aguascalientes","Pabellón de Arteaga",2022,1,12087.821,10.1081672115385,4.82485002855406,FALSE,12087.821,10.0931008780397,0,NA
"Aguascalientes","Pabellón de Arteaga",2022,2,14974.205,10.1081672115385,4.82485002855406,FALSE,14974.205,10.3072315147685,0,NA
"Aguascalientes","Pabellón de Arteaga",2022,3,16214.217,10.1081672115385,4.82485002855406,FALSE,16214.217,10.3867909104647,0,"2022_M6.8_aguililla"
"Aguascalientes","Pabellón de Arteaga",2022,4,16422.008,10.1081672115385,4.82485002855406,FALSE,16422.008,10.399524846907,0,NA
"Aguascalientes","Pabellón de Arteaga",2023,1,14207.9,10.1081672115385,4.82485002855406,FALSE,14207.9,10.2547006087173,0,NA
"Aguascalientes","Pabellón de Arteaga",2023,2,16604.16,10.1081672115385,4.82485002855406,FALSE,16604.16,10.4105557268255,0,NA
"Aguascalientes","Pabellón de Arteaga",2023,3,16951.639,10.1081672115385,4.82485002855406,FALSE,16951.639,10.431266985729,0,NA
"Aguascalientes","Pabellón de Arteaga",2023,4,16067.993,10.1081672115385,4.82485002855406,FALSE,16067.993,10.3777317413588,0,NA
"Aguascalientes","Pabellón de Arteaga",2024,1,13512.366,10.1081672115385,4.82485002855406,FALSE,13512.366,10.2045077270837,0,NA
"Aguascalientes","Pabellón de Arteaga",2024,2,17202.165,10.1081672115385,4.82485002855406,FALSE,17202.165,10.4459377083781,0,NA
"Aguascalientes","Pabellón de Arteaga",2024,3,17510.913,10.1081672115385,4.82485002855406,FALSE,17510.913,10.4637267469292,0,NA
"Aguascalientes","Pabellón de Arteaga",2024,4,17260.615,10.1081672115385,4.82485002855406,FALSE,17260.615,10.4493297769197,0,NA
"Aguascalientes","Pabellón de Arteaga",2025,1,16652.861,10.1081672115385,4.82485002855406,FALSE,16652.861,10.4134844939405,0,NA
"Aguascalientes","Pabellón de Arteaga",2025,2,18550.972,10.1081672115385,4.82485002855406,FALSE,18550.972,10.521424646871,0,NA
"Aguascalientes","Pabellón de Arteaga",2025,3,19356.95,10.1081672115385,4.82485002855406,FALSE,19356.95,10.5639539883245,0,NA
"Aguascalientes","Pabellón de Arteaga",2025,4,18948.185,10.1081672115385,4.82485002855406,FALSE,18948.185,10.5426106088157,0,NA
"Aguascalientes","Rincón de Romos",2013,1,7374.496,14.8336414615385,5.36563109308077,FALSE,7374.496,9.59893002504671,0,NA
"Aguascalientes","Rincón de Romos",2013,2,9282.096,14.8336414615385,5.36563109308077,FALSE,9282.096,9.82898984580783,0,NA
"Aguascalientes","Rincón de Romos",2013,3,9237.989,14.8336414615385,5.36563109308077,FALSE,9237.989,9.8242266837453,0,NA
"Aguascalientes","Rincón de Romos",2013,4,9113.302,14.8336414615385,5.36563109308077,FALSE,9113.302,9.81063756698821,0,NA
