state,municipality,year,quarter,remittances_musd,mean_r,sd_r,outlier,remittances_kusd,asinh_remittances,mean_pga,event
Aguascalientes,Aguascalientes,2022,4,135.623382898745,78.8511894496943,36.5105732021528,FALSE,135623.382898745,12.5107842604521,0,
Aguascalientes,Aguascalientes,2023,1,125.442729677722,78.8511894496943,36.5105732021528,FALSE,125442.729677722,12.432751776747,0,
Aguascalientes,Aguascalientes,2023,2,146.152520802469,78.8511894496943,36.5105732021528,FALSE,146152.520802469,12.585553199012,0,
Aguascalientes,Aguascalientes,2023,3,142.80380471345,78.8511894496943,36.5105732021528,FALSE,142803.80471345,12.5623741527565,0,
Aguascalientes,Aguascalientes,2023,4,138.350077334542,78.8511894496943,36.5105732021528,FALSE,138350.077334542,12.5306897247655,0,
Aguascalientes,Aguascalientes,2024,1,123.65662307591,78.8511894496943,36.5105732021528,FALSE,123656.62307591,12.41841101518,0,
Aguascalientes,Aguascalientes,2024,2,150.070011558103,78.8511894496943,36.5105732021528,FALSE,150070.011558103,12.6120043884792,0,
Aguascalientes,Aguascalientes,2024,3,149.7437883942,78.8511894496943,36.5105732021528,FALSE,149743.7883942,12.6098282158501,0,
Aguascalientes,Aguascalientes,2024,4,143.313230515298,78.8511894496943,36.5105732021528,FALSE,143313.230515298,12.5659351175186,0,
Aguascalientes,Asientos,2013,1,1.15203313338277,1.9221046189748,0.682241982572999,FALSE,1152.03313338277,7.74243097138838,0,
Aguascalientes,Asientos,2013,2,1.44540770910101,1.9221046189748,0.682241982572999,FALSE,1445.40770910101,7.969294012599,0,
Aguascalientes,Asientos,2013,3,1.26549780332447,1.9221046189748,0.682241982572999,FALSE,1265.49780332447,7.83636818083243,0,
Aguascalientes,Asientos,2013,4,1.24989269161332,1.9221046189748,0.682241982572999,FALSE,1249.89269161332,7.82396032048934,0,
Aguascalientes,Asientos,2014,1,1.12861817222892,1.9221046189748,0.682241982572999,FALSE,1128.61817222892,7.72189668379904,0,
Aguascalientes,Asientos,2014,2,1.21919402977728,1.9221046189748,0.682241982572999,FALSE,1219.19402977728,7.79909263683182,0,2014_M7.2_coyuquilla_norte
Aguascalientes,Asientos,2014,3,1.38045905064211,1.9221046189748,0.682241982572999,FALSE,1380.45905064211,7.92331867997744,0,2014_M6.9_puerto_madero
Aguascalientes,Asientos,2014,4,1.17617987605467,1.9221046189748,0.682241982572999,FALSE,1176.17987605467,7.76317443386502,0,
Aguascalientes,Asientos,2015,1,1.06960413584378,1.9221046189748,0.682241982572999,FALSE,1069.60413584378,7.66819129158154,0,
Aguascalientes,Asientos,2015,2,1.2861346685066,1.9221046189748,0.682241982572999,FALSE,1286.1346685066,7.85254394991149,0,
Aguascalientes,Asientos,2015,3,1.50525160711922,1.9221046189748,0.682241982572999,FALSE,1505.25160711922,8.00986263491702,0,
Aguascalientes,Asientos,2015,4,1.38607170573936,1.9221046189748,0.682241982572999,FALSE,1386.07170573936,7.92737622484156,0,
Aguascalientes,Asientos,2016,1,1.31117566916899,1.9221046189748,0.682241982572999,FALSE,1311.17566916899,7.87182679707995,0,
Aguascalientes,Asientos,2016,2,1.43870590582416,1.9221046189748,0.682241982572999,FALSE,1438.70590582416,7.9646466133474,0,
Aguascalientes,Asientos,2016,3,1.45017019189728,1.9221046189748,0.682241982572999,FALSE,1450.17019189728,7.97258350168721,0,
Aguascalientes,Asientos,2016,4,1.38941193185715,1.9221046189748,0.682241982572999,FALSE,1389.41193185715,7.92978317606112,0,
Aguascalientes,Asientos,2017,1,1.43782457013608,1.9221046189748,0.682241982572999,FALSE,1437.82457013608,7.9640338365943,0,
Aguascalientes,Asientos,2017,2,1.58661351800381,1.9221046189748,0.682241982572999,FALSE,1586.61351800381,8.06250444081091,0,
Aguascalientes,Asientos,2017,3,1.64489233480206,1.9221046189748,0.682241982572999,FALSE,1644.89233480206,8.09857748404764,0,2017_M7.1_matzaco
Aguascalientes,Asientos,2017,4,1.49348025215382,1.9221046189748,0.682241982572999,FALSE,1493.48025215382,8.0020117076836,0,
Aguascalientes,Asientos,2018,1,1.25380070696905,1.9221046189748,0.682241982572999,FALSE,1253.80070696905,7.82708212229216,0,2018_M7.2_pinotepa
Aguascalientes,Asientos,2018,2,1.80672420777058,1.9221046189748,0.682241982572999,FALSE,1806.72420777058,8.19241791172507,0,
Aguascalientes,Asientos,2018,3,1.69147495669426,1.9221046189748,0.682241982572999,FALSE,1691.47495669426,8.12650345066722,0,
Aguascalientes,Asientos,2018,4,1.65702837592541,1.9221046189748,0.682241982572999,FALSE,1657.02837592541,8.10592841376945,0,
Aguascalientes,Asientos,2019,1,1.53091940169894,1.9221046189748,0.682241982572999,FALSE,1530.91940169894,8.02677103728,0,2019_M6.7_puerto_madero
Aguascalientes,Asientos,2019,2,1.93356537972404,1.9221046189748,0.682241982572999,FALSE,1933.56537972404,8.26026817208784,0,
Aguascalientes,Asientos,2019,3,2.14453681507244,1.9221046189748,0.682241982572999,FALSE,2144.53681507244,8.36382610593433,0,
Aguascalientes,Asientos,2019,4,1.97625876389861,1.9221046189748,0.682241982572999,FALSE,1976.25876389861,8.28210806769476,0,
Aguascalientes,Asientos,2020,1,1.93652724603588,1.9221046189748,0.682241982572999,FALSE,1936.52724603588,8.26179881581191,0,
Aguascalientes,Asientos,2020,2,1.50705023065293,1.9221046189748,0.682241982572999,FALSE,1507.05023065293,8.01105682025959,0,2020_M7.4_Santa_Maria_Xadani
Aguascalientes,Asientos,2020,3,2.26262413006863,1.9221046189748,0.682241982572999,FALSE,2262.62413006863,8.41742776758098,0,
Aguascalientes,Asientos,2020,4,2.29982932024214,1.9221046189748,0.682241982572999,FALSE,2299.82932024214,8.43373741839921,0,
Aguascalientes,Asientos,2021,1,2.30834721643871,1.9221046189748,0.682241982572999,FALSE,2308.34721643871,8.43743428418878,0,
Aguascalientes,Asientos,2021,2,3.04770012233367,1.9221046189748,0.682241982572999,FALSE,3047.70012233367,8.71528973438029,0,
Aguascalientes,Asientos,2021,3,3.13653080760246,1.9221046189748,0.682241982572999,FALSE,3136.53080760246,8.7440198357474,0,2021_M7.0_acapulco
Aguascalientes,Asientos,2021,4,3.32140812888995,1.9221046189748,0.682241982572999,FALSE,3321.40812888995,8.80129131042024,0,
Aguascalientes,Asientos,2022,1,3.05544185725149,1.9221046189748,0.682241982572999,FALSE,3055.44185725149,8.71782670261086,0,
Aguascalientes,Asientos,2022,2,4.02255806426021,1.9221046189748,0.682241982572999,FALSE,4022.55806426021,8.99282050964146,0,
Aguascalientes,Asientos,2022,3,2.69546362192267,1.9221046189748,0.682241982572999,FALSE,2695.46362192267,8.59247271391461,0,2022_M6.8_aguililla
Aguascalientes,Asientos,2022,4,2.51463279822439,1.9221046189748,0.682241982572999,FALSE,2514.63279822439,8.52302928728774,0,
Aguascalientes,Asientos,2023,1,2.03617495505073,1.9221046189748,0.682241982572999,FALSE,2036.17495505073,8.31197554560896,0,
Aguascalientes,Asientos,2023,2,2.39597498916855,1.9221046189748,0.682241982572999,FALSE,2395.97498916856,8.47469274471213,0,
Aguascalientes,Asientos,2023,3,2.48398513068433,1.9221046189748,0.682241982572999,FALSE,2483.98513068433,8.51076667807593,0,
Aguascalientes,Asientos,2023,4,2.52155837251547,1.9221046189748,0.682241982572999,FALSE,2521.55837251547,8.52577961104463,0,
Aguascalientes,Asientos,2024,1,2.0102350855733,1.9221046189748,0.682241982572999,FALSE,2010.2350855733,8.29915419463586,0,
Aguascalientes,Asientos,2024,2,2.5474027979719,1.9221046189748,0.682241982572999,FALSE,2547.4027979719,8.53597682760397,0,
Aguascalientes,Asientos,2024,3,2.65097804166429,1.9221046189748,0.682241982572999,FALSE,2650.97804166429,8.57583113934952,0,
Aguascalientes,Asientos,2024,4,2.49567122930833,1.9221046189748,0.682241982572999,FALSE,2495.67122930833,8.51546022248532,0,
Aguascalientes,Calvillo,2013,1,9.19059121379559,22.4648913761248,7.64196835161586,FALSE,9190.59121379559,9.81908272909568,0,
Aguascalientes,Calvillo,2013,2,11.7048494403705,22.4648913761248,7.64196835161586,FALSE,11704.8494403705,10.0609056993795,0,
Aguascalientes,Calvillo,2013,3,11.4232772247036,22.4648913761248,7.64196835161586,FALSE,11423.2772247036,10.0365555969079,0,
